step,fire_size,cluster distr,mean tree density
10,[],"[997, 6, 7, 3, 4, 1, 1, 3, 1, 1, 1, 2, 1, 2, 8, 16, 5, 1, 1, 5, 1, 1, 2, 1]",0.669375
11,[],"[1080, 7, 7, 1, 1, 3, 1, 1, 9, 1, 1, 2, 1, 1]",0.6975
12,[],"[1123, 7, 7, 1, 1, 3, 1, 1, 10, 1, 1, 1, 1]",0.72375
13,[],"[1197, 1, 3, 1, 1, 1, 1]",0.753125
14,[],"[1231, 1, 3, 1, 1, 1]",0.77375
15,[],"[1259, 1, 3, 1, 1, 1]",0.79125
16,[],"[1296, 3, 1, 1]",0.813125
17,[],"[1324, 1, 1]",0.82875
18,[],"[1338, 1, 1]",0.8375
19,[],"[1369, 1, 1]",0.856875
20,[],"[1390, 1, 1]",0.87
21,[1419],[1],0.8875
22,[],"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 1, 1, 1, 4, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 4, 5, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 1, 4, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 4, 1, 1, 1, 1, 4, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",0.1125
23,[],"[3, 6, 1, 4, 1, 1, 1, 1, 1, 1, 2, 2, 4, 2, 1, 4, 1, 5, 1, 1, 2, 1, 1, 1, 1, 4, 1, 1, 1, 3, 2, 1, 1, 6, 1, 1, 6, 3, 3, 3, 1, 10, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 4, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 6, 3, 1, 5, 1, 2, 1, 1, 2, 3, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 5, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 4, 1, 2, 1, 1, 4, 2, 1, 1, 3, 5, 1, 3, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1]",0.19875
24,[],"[5, 8, 2, 1, 7, 1, 1, 1, 1, 1, 2, 2, 5, 2, 1, 1, 4, 1, 6, 1, 1, 1, 3, 2, 1, 1, 2, 1, 3, 1, 1, 4, 1, 1, 3, 2, 1, 1, 1, 9, 1, 1, 6, 1, 4, 4, 5, 1, 10, 1, 2, 1, 1, 2, 1, 2, 13, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 4, 1, 7, 1, 4, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 11, 1, 1, 2, 3, 1, 1, 1, 1, 1, 3, 1, 6, 1, 3, 7, 1, 1, 1, 1, 3, 3, 1, 1, 3, 1, 2, 1, 1, 2, 7, 4, 1, 7, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 3, 1, 2, 1, 1, 1, 4, 1, 5, 1, 5, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 3, 5, 1, 1, 2, 1, 2, 1, 1, 3, 4, 1, 5, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 11, 1, 1, 2, 4, 1, 5, 2, 4, 1, 3, 7, 1, 1, 1, 2, 5, 3, 3, 2, 2, 1, 2, 4, 2, 1, 3, 1, 1, 3, 1, 2, 2, 1, 1, 1, 1]",0.290625
25,[],"[5, 14, 1, 1, 1, 2, 8, 4, 1, 1, 1, 1, 1, 2, 8, 2, 1, 1, 1, 4, 1, 9, 2, 1, 1, 3, 2, 1, 3, 2, 1, 14, 1, 4, 2, 1, 4, 4, 1, 10, 12, 9, 1, 6, 7, 1, 1, 3, 2, 1, 1, 1, 2, 13, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 6, 1, 5, 1, 3, 7, 1, 4, 1, 2, 1, 1, 2, 1, 1, 1, 1, 3, 12, 1, 1, 2, 1, 1, 9, 2, 3, 1, 1, 1, 2, 1, 7, 1, 1, 3, 8, 1, 1, 1, 1, 3, 3, 1, 1, 3, 1, 5, 2, 1, 1, 1, 2, 8, 3, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 3, 2, 2, 2, 1, 1, 4, 1, 6, 1, 1, 6, 1, 3, 2, 1, 1, 7, 2, 3, 4, 1, 1, 1, 3, 8, 3, 2, 10, 1, 1, 1, 3, 1, 6, 1, 1, 2, 1, 2, 1, 2, 1, 11, 2, 1, 15, 1, 2, 5, 3, 4, 1, 1, 8, 1, 10, 1, 3, 6, 2, 2, 2, 1, 2, 5, 2, 1, 3, 1, 1, 1, 5, 1, 1, 1, 1]",0.36125
26,[],"[5, 14, 1, 1, 1, 2, 12, 10, 1, 1, 1, 1, 1, 13, 5, 1, 1, 1, 9, 1, 1, 3, 1, 3, 2, 1, 16, 1, 22, 1, 2, 6, 4, 1, 14, 12, 1, 6, 1, 1, 3, 1, 1, 1, 2, 2, 31, 2, 1, 1, 3, 11, 1, 1, 1, 1, 8, 1, 3, 1, 1, 2, 1, 1, 1, 4, 1, 1, 1, 25, 1, 1, 2, 1, 1, 24, 15, 1, 1, 1, 1, 1, 3, 1, 1, 17, 5, 3, 1, 1, 1, 2, 10, 7, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 11, 2, 2, 1, 1, 19, 1, 7, 1, 1, 1, 10, 1, 3, 1, 1, 1, 7, 2, 3, 1, 1, 3, 1, 7, 12, 7, 1, 1, 1, 1, 14, 1, 2, 1, 1, 1, 1, 2, 21, 1, 2, 5, 3, 4, 3, 8, 10, 1, 10, 4, 7, 8, 3, 2, 1, 2, 4, 1, 1, 3, 5, 1, 1, 1]",0.41375
27,[],"[6, 14, 1, 1, 1, 2, 15, 10, 1, 13, 6, 1, 1, 1, 14, 7, 1, 1, 3, 1, 1, 1, 64, 1, 1, 17, 1, 1, 62, 1, 6, 1, 1, 3, 2, 1, 7, 2, 2, 1, 1, 2, 1, 1, 8, 32, 1, 4, 3, 1, 1, 1, 6, 1, 1, 1, 1, 2, 1, 107, 2, 18, 1, 1, 1, 3, 6, 8, 1, 12, 29, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 3, 36, 2, 1, 6, 12, 1, 1, 4, 1, 3, 1, 30, 1, 16, 1, 6, 1, 2, 1, 5, 4, 4, 9, 10, 11, 4, 1, 5, 7, 8, 2, 1, 2, 4, 1, 1, 4, 5, 1, 1, 1]",0.479375
28,[],"[32, 1, 7, 2, 18, 29, 1, 15, 1, 1, 1, 7, 2, 3, 105, 2, 1, 118, 6, 3, 1, 2, 4, 1, 1, 8, 4, 3, 1, 1, 214, 1, 2, 1, 1, 2, 2, 18, 1, 1, 1, 8, 1, 1, 1, 1, 7, 1, 3, 1, 2, 42, 8, 1, 7, 1, 1, 1, 46, 1, 7, 1, 1, 4, 4, 9, 18, 11, 1, 13, 8, 2, 2, 4, 1, 1, 4, 1, 1, 1]",0.533125
29,[],"[165, 1, 12, 18, 31, 1, 15, 1, 1, 2, 3, 515, 1, 8, 3, 1, 1, 30, 3, 1, 1, 3, 1, 1, 3, 2, 1, 1, 3, 1, 1, 1, 1, 1, 9, 1, 2, 1, 8, 1, 12, 4, 24, 1, 14, 2, 2, 7, 1, 1, 1, 1, 1, 1]",0.58
30,[],"[885, 1, 18, 1, 1, 3, 1, 32, 3, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 9, 25, 1, 2, 7, 1, 1, 1]",0.62875
31,[],"[983, 1, 1, 1, 3, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1, 1, 9, 28, 1, 14, 1, 1]",0.66125
32,[],"[1089, 1, 1, 1, 1, 1, 1, 10, 1, 1, 1, 1]",0.693125
33,[],"[1156, 1, 1, 1, 1, 1, 1, 1]",0.726875
34,[],"[1212, 1, 1, 1, 1]",0.76
35,[],"[1246, 1, 1, 1, 1]",0.78125
36,[],"[1283, 1, 1, 1, 1]",0.804375
37,[1321],"[1, 1]",0.826875
38,[],"[2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 4, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1]",0.1025
39,[],"[1, 3, 1, 1, 2, 1, 1, 3, 1, 1, 3, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 2, 1, 1, 1, 3, 3, 1, 2, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 6, 3, 1, 1, 1, 1, 1, 1, 2, 1, 3, 4, 1, 2, 1, 1, 1, 1, 3, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2, 7, 1, 2, 2, 1, 1, 3, 1, 1, 2, 2, 1, 2, 7, 2, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 7, 1, 1, 3, 5, 1, 3, 1, 1, 1, 1, 4, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 5, 1, 1, 6, 1, 1, 3, 1, 2, 1, 1, 1, 6, 1, 2, 1, 2, 4, 1, 1, 2, 2, 2, 4, 1, 1, 1, 4, 3, 1, 1, 1, 1, 1, 1, 1, 13, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1]",0.204375
40,[],"[1, 1, 4, 1, 1, 1, 2, 2, 3, 1, 4, 4, 1, 3, 2, 1, 2, 2, 2, 1, 1, 3, 1, 1, 2, 1, 3, 2, 3, 1, 1, 1, 1, 3, 1, 1, 5, 1, 1, 1, 3, 2, 1, 1, 9, 1, 1, 1, 1, 2, 1, 2, 1, 6, 6, 5, 1, 1, 1, 1, 7, 3, 1, 1, 6, 1, 2, 2, 1, 1, 1, 1, 1, 4, 2, 5, 1, 1, 1, 1, 1, 1, 1, 2, 7, 1, 2, 13, 1, 1, 1, 3, 5, 1, 1, 2, 1, 1, 2, 2, 2, 1, 4, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 23, 3, 1, 3, 4, 1, 10, 1, 1, 4, 1, 6, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 5, 1, 1, 9, 1, 1, 1, 1, 7, 1, 1, 2, 1, 4, 6, 1, 1, 1, 2, 2, 2, 5, 1, 1, 1, 11, 4, 1, 3, 1, 1, 1, 1, 1, 19, 2, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 3, 1, 1, 6, 3, 3, 1, 1, 1, 2, 2, 1, 2]",0.284375
41,[1],"[4, 9, 1, 4, 1, 1, 1, 1, 1, 2, 3, 1, 4, 9, 1, 1, 3, 2, 2, 1, 2, 2, 1, 1, 3, 5, 1, 2, 1, 3, 2, 2, 1, 1, 1, 1, 6, 1, 5, 1, 1, 3, 2, 2, 1, 9, 1, 1, 1, 2, 1, 5, 1, 8, 7, 13, 6, 1, 1, 9, 1, 2, 8, 4, 1, 1, 1, 1, 1, 5, 2, 1, 1, 1, 1, 12, 2, 1, 2, 1, 1, 1, 2, 19, 1, 1, 3, 3, 6, 4, 1, 3, 3, 1, 2, 1, 6, 3, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 30, 4, 3, 4, 1, 1, 14, 2, 1, 1, 5, 6, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 8, 1, 1, 9, 1, 1, 1, 2, 1, 1, 1, 8, 1, 1, 2, 1, 6, 7, 1, 1, 1, 19, 2, 2, 1, 3, 1, 5, 1, 4, 1, 1, 2, 5, 3, 6, 20, 5, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 5, 1, 1, 6, 1, 6, 3, 2, 1, 1, 2, 1, 2, 1, 1, 1]",0.355625
42,[],"[4, 11, 1, 4, 18, 1, 1, 2, 2, 3, 1, 4, 3, 2, 4, 2, 5, 1, 1, 3, 5, 1, 6, 1, 3, 1, 1, 1, 1, 7, 1, 5, 1, 3, 1, 4, 2, 2, 2, 1, 9, 1, 1, 1, 1, 2, 1, 5, 1, 6, 18, 9, 13, 6, 1, 12, 1, 3, 10, 5, 1, 1, 4, 1, 4, 1, 2, 15, 7, 1, 1, 2, 25, 3, 1, 4, 59, 4, 1, 4, 1, 2, 1, 1, 8, 3, 1, 1, 9, 1, 1, 2, 1, 1, 9, 3, 1, 1, 34, 1, 2, 1, 1, 1, 5, 15, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 6, 7, 1, 1, 1, 27, 4, 2, 2, 1, 1, 5, 24, 6, 1, 1, 3, 1, 5, 6, 13, 1, 3, 1, 1, 1, 1, 1, 2, 2, 1, 2, 8, 5, 1, 1, 1, 6, 5, 3, 2, 1, 4, 4, 1, 2]",0.421875
43,[],"[1, 6, 11, 1, 4, 25, 1, 1, 2, 2, 3, 1, 4, 3, 3, 2, 4, 1, 5, 1, 1, 4, 7, 7, 1, 3, 3, 1, 1, 8, 13, 5, 1, 5, 2, 2, 4, 1, 1, 1, 1, 1, 14, 18, 8, 5, 11, 34, 1, 3, 81, 7, 1, 1, 1, 4, 1, 2, 34, 7, 1, 1, 1, 28, 3, 1, 11, 4, 1, 2, 9, 3, 1, 1, 1, 6, 1, 9, 5, 1, 37, 1, 2, 1, 5, 18, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 5, 7, 1, 1, 41, 5, 2, 1, 1, 6, 28, 7, 1, 2, 2, 5, 15, 1, 1, 3, 1, 1, 1, 2, 2, 4, 8, 9, 5, 1, 1, 11, 5, 3, 1, 2, 1, 1, 1, 1, 2]",0.4725
44,[35],"[9, 15, 1, 35, 1, 1, 2, 9, 4, 3, 3, 4, 1, 5, 1, 1, 4, 8, 15, 2, 1, 6, 5, 1, 1, 9, 16, 6, 1, 2, 1, 1, 1, 1, 15, 26, 8, 5, 11, 90, 11, 1, 1, 5, 1, 33, 35, 1, 1, 1, 3, 1, 14, 4, 1, 3, 20, 3, 1, 1, 1, 6, 10, 5, 119, 1, 5, 1, 1, 3, 2, 1, 1, 1, 2, 1, 1, 1, 1, 5, 16, 5, 2, 1, 7, 41, 1, 2, 12, 16, 1, 1, 3, 1, 1, 2, 2, 8, 9, 2, 11, 5, 3, 1, 2, 1, 1, 1, 1, 2]",0.5225
45,[],"[9, 20, 1, 65, 2, 34, 4, 1, 1, 1, 9, 15, 6, 18, 56, 1, 1, 1, 1, 19, 184, 5, 11, 53, 1, 3, 2, 1, 5, 3, 184, 1, 1, 22, 1, 3, 1, 1, 1, 11, 1, 5, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 6, 5, 2, 7, 1, 3, 23, 5, 1, 1, 1, 1, 2, 2, 20, 9, 1, 5, 3, 1, 2, 1, 1, 1, 1, 2]",0.553125
46,[],"[31, 1, 120, 4, 1, 1, 1, 327, 6, 19, 2, 1, 1, 5, 278, 1, 1, 1, 4, 3, 1, 5, 3, 1, 15, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 6, 11, 1, 3, 24, 12, 1, 1, 1, 1, 2, 11, 20, 1, 5, 1, 2, 1, 1, 1, 1, 2]",0.59625
47,[912],"[6, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 1, 15, 1, 2, 1, 1, 2, 1, 1, 1, 7, 1, 5, 48, 1, 1, 1, 1, 1, 1, 1, 2]",0.643125
48,[],"[1, 6, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 3, 1, 1, 1, 1, 1, 3, 15, 1, 1, 1, 1, 4, 1, 1, 1, 1, 4, 2, 1, 3, 1, 1, 4, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 7, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 5, 1, 49, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 1, 1, 1]",0.17125
49,[],"[3, 6, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 4, 1, 2, 1, 1, 5, 2, 1, 1, 2, 1, 1, 3, 2, 1, 2, 1, 1, 1, 2, 7, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 3, 1, 1, 2, 1, 1, 1, 5, 1, 4, 1, 2, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 3, 1, 20, 1, 1, 1, 1, 1, 4, 1, 1, 2, 1, 4, 2, 1, 8, 6, 2, 1, 4, 1, 1, 2, 8, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 3, 1, 4, 7, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 3, 1, 1, 3, 2, 1, 58, 1, 1, 1, 4, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 10, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1]",0.254375
