step,fire_size,cluster distr,mean tree density
88,"[1, 13, 4, 6, 4, 2, 4, 1, 9, 3]","[1, 5, 2, 1, 2, 1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 3, 3, 5, 2, 1, 1, 3, 2, 4, 1, 7, 1, 1, 3, 3, 1, 3, 1, 1]",0.2975
89,"[1, 7, 1, 1, 9, 3, 2]","[5, 4, 2, 2, 1, 1, 9, 1, 1, 1, 1, 2, 4, 1, 1, 1, 3, 1, 1, 2, 1, 1, 2, 4, 2, 1, 4, 1, 1, 1, 1, 4, 2, 3, 1, 3, 1, 1]",0.255
90,"[7, 3, 4, 12, 3, 2, 3, 3]","[5, 3, 2, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 2, 1, 10, 2, 1, 1, 3, 1, 1, 1, 4, 1, 2, 1, 2, 4, 1, 1, 1]",0.26
91,"[2, 1, 1, 1, 1, 6, 2, 1, 1]","[6, 4, 3, 1, 1, 1, 4, 13, 1, 1, 1, 1, 1, 1, 2, 2, 1, 11, 2, 2, 1, 1, 3, 1, 1, 2, 1, 1, 2, 6, 5, 1, 1]",0.2525
92,"[11, 14, 4, 2, 11, 2, 3, 2, 1]","[6, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 5, 2, 3, 3, 1, 1, 4, 2, 1, 2, 1, 1, 1, 2, 2, 6, 5, 1, 1]",0.2875
93,"[1, 2, 3, 8, 2, 8, 1, 1, 9]","[6, 3, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 5, 3, 1, 2, 1, 10, 2, 1, 1, 1, 1, 2, 1, 2, 7, 2, 1, 1]",0.2525
94,"[7, 3, 3, 1, 1, 3, 6, 1, 15, 9]","[2, 2, 1, 1, 1, 3, 2, 1, 1, 1, 2, 1, 1, 1, 3, 2, 1, 7, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 3, 2, 5, 1, 1, 1]",0.275
95,"[2, 3, 2, 3, 1, 1, 1, 2, 2, 1, 1]","[1, 1, 1, 6, 2, 1, 1, 1, 3, 1, 1, 2, 1, 1, 3, 9, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 14, 2, 1, 1, 1, 1]",0.235
96,"[1, 1, 7, 1, 7, 2, 1, 13, 2, 3, 2]","[1, 1, 1, 2, 1, 1, 1, 1, 5, 1, 2, 2, 1, 1, 1, 3, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 2, 14, 2, 1, 1, 1, 1, 2]",0.275
97,"[6, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 14]","[4, 3, 2, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1]",0.2425
98,"[1, 8, 1, 3, 1, 1, 1, 1, 1, 1, 2, 2, 1, 6]","[4, 4, 4, 2, 2, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 7, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1]",0.255
99,"[4, 3, 8, 1, 1, 2, 4, 4, 1, 1, 5, 7]","[1, 7, 3, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 4, 1, 1, 2, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 5, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1]",0.2575
