step,fire_size,cluster distr,mean tree density
10,[],"[1, 254, 1, 1, 1, 2, 1, 1, 2, 2, 1]",0.6675
11,[],"[1, 279, 1, 1, 1, 2, 2, 1]",0.72
12,[],"[1, 292, 3, 1, 1]",0.745
13,[],"[1, 297, 3, 1]",0.755
14,[],"[1, 309, 3, 1]",0.785
15,[],"[1, 317, 3, 1]",0.805
16,[],"[1, 327, 3]",0.8275
17,[],"[1, 332, 3]",0.84
18,[],"[1, 337, 3]",0.8525
19,[],"[1, 342, 3]",0.865
20,[],"[347, 3]",0.875
21,[351],[3],0.885
22,[],"[4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1]",0.1075
23,[],"[1, 5, 1, 1, 2, 1, 1, 1, 1, 2, 2, 3, 1, 2, 1, 1, 2, 3, 1, 1, 2, 1, 2, 3, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 3, 1, 2, 1, 1, 2, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1]",0.2
24,[],"[1, 6, 1, 1, 1, 1, 2, 1, 1, 1, 1, 5, 3, 3, 1, 2, 1, 2, 2, 3, 1, 1, 1, 2, 1, 2, 3, 1, 1, 1, 2, 1, 5, 1, 1, 7, 1, 2, 1, 3, 1, 2, 2, 1, 1, 2, 2, 1, 1, 3, 3, 1, 1, 2, 2, 1, 1, 1]",0.2625
25,[],"[1, 7, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 5, 3, 3, 1, 1, 3, 1, 2, 2, 6, 2, 1, 7, 4, 2, 1, 3, 1, 1, 1, 1, 5, 1, 2, 7, 1, 2, 1, 6, 1, 2, 2, 1, 2, 5, 1, 1, 6, 3, 4, 1, 1, 3]",0.33
26,[],"[1, 18, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 9, 1, 3, 11, 12, 1, 2, 5, 9, 1, 4, 1, 4, 1, 1, 1, 5, 2, 11, 1, 7, 1, 1, 9, 11, 1, 1, 10, 1, 3, 4, 1, 1, 4]",0.425
27,[],"[1, 18, 1, 1, 1, 2, 1, 29, 1, 6, 1, 1, 22, 1, 9, 1, 4, 7, 1, 1, 6, 13, 1, 22, 1, 9, 1, 11, 1, 1, 3, 5, 1, 1, 4, 2]",0.4775
28,[],"[1, 18, 1, 1, 1, 2, 1, 34, 1, 6, 2, 27, 62, 1, 7, 2, 1, 7, 1, 1, 11, 1, 1, 3, 6, 1, 1, 4, 2]",0.5175
29,[],"[1, 18, 1, 1, 1, 2, 1, 106, 1, 34, 2, 1, 7, 2, 1, 7, 1, 1, 11, 1, 9, 3, 3, 1, 4, 2]",0.555
30,[],"[1, 19, 1, 1, 1, 2, 1, 157, 1, 2, 8, 2, 1, 1, 1, 14, 10, 3, 1, 4, 2]",0.5825
31,[],"[1, 225, 1, 2, 1, 2, 3, 1, 1, 1, 10, 1, 2]",0.6275
32,[],"[4, 251, 1, 1, 1, 3, 10]",0.6775
33,[],"[5, 259, 1, 1, 1, 3, 10]",0.7
34,[],"[5, 267, 1, 1, 1, 3, 10]",0.72
35,[],"[284, 1, 1, 3, 10]",0.7475
36,[],"[308, 1, 1]",0.775
37,[],"[314, 1, 1]",0.79
38,[],"[322, 1, 1]",0.81
39,[],"[331, 1]",0.83
40,[],"[335, 1]",0.84
41,[],"[342, 1]",0.8575
42,[],"[348, 1]",0.8725
43,[],"[355, 1]",0.89
44,[],"[361, 1]",0.905
45,[],"[364, 1]",0.9125
46,[],"[368, 1]",0.9225
47,[],"[373, 1]",0.935
48,[],"[376, 1]",0.9425
49,[],"[379, 1]",0.95
50,[],"[381, 1]",0.955
51,[],"[381, 1]",0.955
52,[],"[382, 1]",0.9575
53,[],"[383, 1]",0.96
54,[],"[384, 1]",0.9625
55,[],[388],0.97
56,[],[390],0.975
57,[],[391],0.9775
58,[],[392],0.98
59,[],[393],0.9825
60,[],[394],0.985
61,[],[395],0.9875
62,[],[395],0.9875
63,[],[396],0.99
64,[],[396],0.99
65,[],[396],0.99
66,[],[396],0.99
67,[],[396],0.99
68,[],[396],0.99
69,[],[396],0.99
70,[],[396],0.99
71,[],[397],0.9925
72,[],[397],0.9925
73,[],[398],0.995
74,[],[398],0.995
75,[],[398],0.995
76,[],[398],0.995
77,[],[398],0.995
78,[],[398],0.995
79,[],[398],0.995
80,[],[398],0.995
81,[],[398],0.995
82,[],[399],0.9975
83,[],[400],1.0
84,[],[400],1.0
85,[400],[],1.0
86,[],"[6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1]",0.11
87,[],"[1, 6, 2, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 1, 1, 1, 1, 2, 1, 1, 1, 4, 1, 1, 2, 2, 1, 1, 1, 1, 1, 4, 1, 2, 1, 1, 2, 4, 4, 1, 1, 1, 1, 1]",0.2075
88,[],"[1, 6, 5, 1, 5, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 9, 1, 1, 1, 1, 2, 13, 1, 1, 5, 2, 1, 2, 1, 1, 1, 6, 3, 1, 2, 1, 2, 4, 4, 1, 2, 2, 1, 2, 1]",0.27
89,[],"[7, 1, 7, 9, 1, 1, 1, 1, 1, 5, 2, 1, 1, 1, 1, 1, 4, 1, 9, 1, 1, 5, 15, 1, 1, 1, 5, 1, 4, 1, 2, 1, 1, 1, 1, 7, 1, 3, 1, 3, 1, 2, 4, 6, 2, 2, 2, 2, 1]",0.335
90,[],"[10, 1, 7, 11, 1, 2, 1, 5, 7, 1, 1, 1, 1, 19, 32, 1, 1, 3, 8, 1, 1, 4, 1, 1, 1, 7, 1, 10, 1, 11, 1, 1, 6, 1, 2, 3, 1]",0.4175
91,[],"[12, 1, 7, 23, 3, 6, 1, 1, 1, 58, 1, 1, 11, 1, 3, 1, 4, 1, 1, 1, 16, 1, 11, 1, 14, 2, 1, 2, 2, 3]",0.4775
92,[],"[28, 1, 34, 1, 1, 1, 1, 65, 1, 14, 1, 1, 4, 1, 1, 1, 35, 2, 12, 1, 1, 2, 1, 2, 2, 4]",0.545
93,[],"[32, 36, 1, 1, 1, 1, 1, 67, 1, 16, 1, 1, 5, 1, 1, 1, 37, 3, 13, 1, 1, 3, 1, 2, 2, 4]",0.585
94,[],"[109, 38, 3, 1, 1, 20, 1, 1, 5, 37, 3, 15, 1, 3, 1, 2, 2, 4]",0.6175
95,[],"[233, 3, 1, 1, 1, 1, 5, 1, 3, 1, 2, 2, 4]",0.645
96,[],"[253, 3, 1, 1, 1, 5, 1, 2, 4]",0.6775
97,[],"[275, 3, 1, 2, 4]",0.7125
98,[],"[298, 1]",0.7475
99,[],"[304, 1]",0.7625
