step,fire_size,cluster distr,mean tree density
36,[],"[2, 1, 1, 1, 3, 1, 377, 1, 3, 1, 2, 2, 3, 2, 4, 5, 1, 1, 1, 1, 7, 1, 3, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 4, 6, 1, 1, 2, 3, 1, 6, 3, 1, 10, 1, 1, 1, 6, 2, 1, 1, 8, 1, 3, 1, 6, 3, 1, 1, 2, 17, 3, 2, 9, 1, 1, 20, 1, 1, 2, 3, 1, 1, 1, 2, 1, 5, 1, 1, 1, 11, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 4, 3, 1, 1, 2, 1, 5, 2, 4, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 4, 3, 3, 1, 1, 1, 3, 1, 12, 1, 1, 1, 4, 2, 1]",0.434375
37,[5],"[2, 1, 2, 1, 6, 422, 1, 4, 7, 2, 9, 6, 3, 1, 1, 10, 1, 1, 10, 2, 1, 1, 1, 1, 1, 1, 5, 1, 4, 8, 1, 3, 1, 6, 4, 1, 10, 1, 1, 7, 1, 2, 2, 1, 8, 1, 3, 1, 7, 3, 1, 1, 20, 5, 2, 12, 1, 1, 21, 1, 1, 3, 3, 2, 1, 2, 6, 5, 1, 1, 11, 1, 1, 1, 1, 1, 1, 2, 1, 7, 2, 4, 5, 1, 1, 7, 2, 1, 1, 1, 3, 1, 1, 1, 3, 5, 3, 2, 1, 1, 1, 3, 1, 1, 1, 2, 3, 1, 12, 1, 1, 1, 4, 2, 1, 1]",0.49
38,[],"[1, 2, 8, 4, 8, 462, 1, 4, 29, 3, 9, 3, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 7, 1, 6, 12, 1, 3, 1, 6, 4, 1, 14, 2, 1, 7, 1, 3, 2, 1, 9, 3, 1, 52, 1, 20, 1, 1, 1, 1, 2, 5, 1, 18, 1, 1, 1, 2, 13, 7, 2, 1, 5, 7, 2, 1, 1, 3, 3, 5, 1, 1, 1, 6, 3, 3, 1, 1, 1, 1, 3, 1, 1, 1, 2, 3, 1, 12, 1, 1, 1, 4, 2, 1, 1]",0.528125
39,[150],"[1, 2, 25, 4, 548, 5, 5, 3, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 6, 1, 1, 15, 6, 8, 4, 1, 1, 7, 1, 1, 9, 1, 1, 1, 1, 1, 2, 3, 1, 1, 7, 3, 5, 1, 2, 3, 9, 1, 1, 6, 2, 7, 1, 23, 1, 1, 1, 4, 5, 1, 2, 4, 1]",0.575625
40,[575],"[1, 36, 4, 8, 3, 4, 1, 2, 2, 1, 1, 2, 1, 23, 1, 1, 1, 1, 1, 1, 15, 6, 1, 1, 2, 7, 1, 9, 4, 1, 1, 1, 1, 5, 1, 1, 2, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 2, 52, 4, 6, 1, 1, 2, 1, 1, 1, 1, 30, 1, 2, 1, 1, 1, 7]",0.5375
41,[4],"[2, 46, 1, 1, 10, 1, 2, 7, 2, 1, 1, 1, 1, 2, 3, 1, 2, 2, 26, 3, 1, 1, 1, 1, 1, 17, 1, 1, 1, 1, 3, 16, 2, 2, 1, 1, 10, 2, 1, 1, 1, 1, 2, 5, 1, 1, 10, 3, 1, 1, 1, 1, 1, 2, 3, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 9, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 78, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 31, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.265
42,[29],"[2, 58, 1, 1, 1, 1, 10, 1, 1, 1, 1, 1, 3, 3, 3, 2, 1, 1, 1, 6, 2, 2, 2, 1, 1, 3, 1, 4, 5, 2, 39, 1, 1, 16, 2, 1, 2, 3, 1, 7, 1, 1, 1, 2, 1, 1, 2, 5, 11, 6, 1, 1, 1, 2, 3, 1, 3, 1, 1, 2, 1, 2, 1, 4, 1, 4, 3, 2, 1, 2, 1, 1, 3, 2, 1, 1, 1, 2, 12, 1, 1, 1, 1, 1, 1, 1, 1, 111, 4, 1, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 35, 1, 1, 1, 1, 1, 5, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 2, 1]",0.3425
43,[46],"[70, 1, 1, 2, 1, 10, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 2, 3, 3, 2, 1, 1, 1, 6, 2, 2, 2, 2, 1, 5, 6, 7, 2, 1, 1, 2, 62, 1, 1, 2, 2, 3, 1, 1, 4, 6, 2, 1, 7, 1, 1, 1, 2, 1, 1, 6, 14, 8, 1, 1, 1, 2, 3, 10, 1, 1, 1, 8, 2, 1, 4, 1, 8, 4, 2, 1, 1, 2, 1, 4, 2, 1, 1, 2, 131, 1, 1, 1, 1, 2, 1, 1, 1, 1, 4, 1, 1, 3, 4, 2, 1, 8, 1, 1, 1, 1, 3, 1, 1, 2, 2, 3, 3, 2, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 11, 3, 1, 1, 1, 4, 1, 1, 3, 1, 1, 1, 4, 2, 1, 1, 3, 2, 1, 1]",0.39875
44,[],"[76, 1, 1, 4, 2, 1, 10, 1, 1, 6, 4, 1, 2, 5, 3, 1, 10, 3, 1, 2, 2, 1, 18, 2, 2, 4, 2, 1, 7, 1, 4, 80, 1, 2, 2, 9, 2, 7, 5, 5, 1, 1, 7, 1, 1, 1, 2, 1, 20, 6, 1, 8, 1, 1, 3, 1, 10, 1, 1, 2, 1, 4, 1, 15, 6, 4, 3, 6, 2, 141, 4, 1, 2, 1, 3, 5, 1, 1, 1, 4, 1, 3, 4, 2, 11, 1, 1, 2, 1, 1, 3, 1, 2, 1, 3, 3, 6, 2, 1, 4, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 6, 1, 1, 16, 3, 1, 1, 1, 17, 1, 1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1]",0.43625
45,[],"[82, 1, 1, 1, 4, 2, 2, 36, 1, 1, 10, 5, 1, 2, 5, 4, 1, 2, 11, 3, 2, 2, 2, 2, 3, 5, 3, 1, 8, 1, 4, 299, 1, 2, 2, 8, 7, 5, 1, 1, 8, 1, 2, 1, 16, 9, 3, 23, 31, 3, 1, 1, 2, 1, 1, 19, 4, 3, 2, 6, 1, 1, 5, 5, 1, 2, 2, 24, 1, 2, 1, 1, 3, 1, 2, 1, 6, 3, 1, 1, 3, 1, 1, 1, 3, 25, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1]",0.49625
46,[],"[129, 1, 1, 1, 2, 4, 3, 2, 10, 1, 10, 1, 15, 5, 5, 2, 3, 3, 2, 4, 11, 5, 3, 1, 4, 353, 13, 2, 6, 1, 8, 1, 2, 1, 1, 9, 3, 23, 36, 3, 1, 1, 1, 2, 1, 20, 5, 3, 2, 6, 1, 1, 5, 5, 1, 2, 64, 5, 1, 1, 1, 2, 3, 4, 6, 1, 3, 1, 1, 1, 1, 1, 1, 7, 1, 1, 2, 6, 2, 1, 2, 1, 1, 1]",0.543125
47,[563],"[175, 1, 1, 1, 2, 59, 3, 1, 1, 6, 2, 2, 5, 13, 1, 2, 6, 1, 15, 1, 1, 3, 4, 1, 1, 1, 2, 2, 1, 5, 4, 1, 1, 5, 5, 1, 2, 1, 5, 1, 6, 1, 2, 3, 1, 1, 3, 1, 1, 1, 1, 1, 14, 3, 2, 1, 1, 1]",0.595
48,[],"[192, 1, 1, 1, 2, 64, 4, 3, 6, 2, 13, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 17, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 6, 1, 1, 5, 3, 1, 1, 1, 1, 1, 1, 6, 1, 4, 2, 1, 1, 2, 1, 1, 1, 1, 1, 5, 1, 13, 1, 1, 1, 1, 9, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 5, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 15, 1, 1, 1, 1, 1, 1, 3, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.310625
49,[],"[218, 1, 7, 2, 66, 4, 6, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 12, 1, 3, 1, 1, 22, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 8, 1, 1, 1, 8, 3, 1, 1, 1, 8, 2, 1, 1, 4, 1, 6, 2, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1, 4, 7, 13, 1, 4, 2, 1, 1, 1, 1, 4, 9, 1, 2, 1, 1, 5, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 3, 1, 1, 2, 1, 2, 1, 1, 1, 1, 4, 3, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 15, 1, 1, 1, 2, 1, 1, 1, 8, 2, 1, 1, 1, 1, 3, 1, 3, 1, 6, 5, 1, 1, 2, 1, 1]",0.38375
50,[12],"[243, 1, 7, 79, 4, 1, 6, 1, 1, 1, 1, 3, 2, 3, 3, 1, 23, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2, 1, 7, 1, 2, 1, 8, 3, 1, 1, 1, 11, 1, 2, 1, 2, 1, 5, 1, 1, 20, 2, 1, 1, 2, 6, 2, 2, 3, 1, 4, 1, 6, 7, 1, 4, 1, 1, 3, 1, 1, 4, 15, 1, 1, 4, 1, 1, 6, 1, 9, 2, 5, 1, 1, 1, 1, 1, 4, 2, 11, 1, 3, 5, 3, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 2, 16, 1, 3, 1, 1, 1, 1, 1, 1, 15, 1, 1, 1, 1, 3, 4, 2, 1, 1, 3, 3, 1, 1, 7, 6, 3, 1, 2, 1]",0.4525
51,[],"[356, 1, 4, 1, 1, 1, 1, 1, 3, 2, 3, 1, 27, 1, 6, 1, 1, 1, 1, 2, 1, 4, 1, 1, 2, 1, 8, 1, 3, 2, 12, 3, 1, 2, 1, 11, 13, 2, 6, 28, 2, 1, 1, 1, 2, 3, 2, 7, 6, 10, 18, 7, 1, 1, 3, 1, 4, 18, 1, 4, 2, 1, 6, 1, 5, 1, 1, 1, 1, 1, 1, 1, 4, 2, 2, 36, 1, 3, 3, 1, 1, 1, 1, 1, 5, 3, 1, 1, 1, 1, 1, 1, 3, 2, 19, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 4, 2, 1, 9, 4, 3, 1, 1, 8, 3, 1, 2, 1]",0.49125
52,[41],"[413, 1, 4, 1, 1, 1, 1, 1, 3, 2, 3, 1, 1, 1, 6, 1, 1, 1, 1, 1, 2, 1, 1, 4, 1, 1, 1, 5, 1, 8, 15, 1, 3, 1, 1, 3, 2, 1, 11, 18, 6, 1, 2, 1, 14, 1, 1, 7, 7, 13, 25, 1, 2, 3, 1, 4, 18, 2, 1, 6, 2, 1, 1, 1, 2, 1, 1, 1, 5, 4, 2, 2, 38, 3, 3, 1, 8, 1, 1, 5, 1, 1, 1, 1, 3, 2, 21, 1, 4, 4, 3, 2, 1, 1, 1, 1, 1, 6, 1, 3, 1, 1, 4, 2, 10, 10, 4, 4, 1, 3, 1, 3, 1, 1]",0.544375
53,"[451, 33, 54]","[1, 1, 1, 4, 1, 3, 2, 3, 1, 1, 4, 7, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 20, 1, 2, 5, 1, 8, 1, 22, 2, 1, 3, 2, 1, 11, 6, 1, 1, 1, 14, 1, 1, 1, 13, 50, 1, 1, 2, 1, 2, 1, 5, 1, 3, 1, 1, 1, 6, 1, 2, 11, 8, 1, 1, 1, 1, 1, 1, 1, 2, 6, 3, 23, 1, 16, 6, 2, 13, 1, 1, 1, 6, 1, 3, 1, 1, 10, 5, 1, 4, 3, 1]",0.571875
54,[],"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 9, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 2, 1, 1, 1, 1, 1, 4, 7, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 5, 1, 1, 12, 1, 1, 24, 1, 2, 1, 5, 1, 1, 1, 33, 2, 1, 3, 2, 1, 1, 13, 1, 1, 1, 15, 1, 1, 1, 13, 56, 1, 1, 2, 1, 1, 1, 1, 2, 8, 1, 1, 3, 1, 1, 6, 1, 1, 1, 1, 2, 21, 1, 3, 1, 2, 1, 1, 1, 2, 21, 12, 1, 25, 17, 2, 13, 3, 3, 1, 1, 11, 1, 1, 1, 5, 1, 1, 4, 1, 2]",0.30375
55,[],"[1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 2, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 2, 1, 1, 3, 1, 1, 1, 2, 9, 3, 1, 1, 1, 1, 1, 1, 4, 1, 3, 3, 4, 1, 1, 1, 1, 4, 7, 1, 2, 1, 1, 1, 12, 1, 4, 1, 1, 1, 1, 1, 87, 1, 27, 1, 2, 1, 1, 1, 1, 1, 1, 2, 3, 2, 3, 1, 13, 3, 1, 1, 1, 3, 1, 2, 1, 123, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 6, 2, 1, 1, 1, 5, 1, 1, 46, 2, 1, 1, 2, 2, 2, 21, 1, 2, 13, 3, 1, 1, 2, 12, 1, 3, 8, 1, 4, 2]",0.369375
56,[],"[1, 1, 1, 3, 5, 2, 2, 1, 1, 2, 2, 2, 1, 2, 2, 4, 1, 1, 1, 1, 2, 2, 3, 3, 1, 3, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 3, 4, 3, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 2, 9, 1, 3, 1, 1, 2, 3, 1, 1, 7, 1, 1, 4, 7, 1, 1, 3, 3, 1, 1, 1, 9, 1, 1, 1, 1, 1, 2, 1, 2, 1, 125, 1, 1, 1, 1, 1, 1, 1, 27, 1, 1, 2, 1, 1, 1, 6, 19, 3, 1, 1, 3, 2, 2, 1, 148, 1, 2, 2, 1, 1, 6, 1, 1, 1, 2, 1, 1, 96, 2, 1, 1, 1, 5, 1, 3, 2, 1, 2, 1, 1, 1, 1, 13, 3, 1, 1, 9, 1, 3, 1, 2]",0.43125
57,[],"[1, 3, 6, 4, 9, 11, 1, 2, 1, 1, 5, 2, 1, 14, 1, 1, 9, 2, 2, 11, 3, 1, 3, 1, 1, 1, 1, 1, 1, 2, 4, 1, 3, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 8, 10, 9, 1, 3, 1, 1, 2, 1, 9, 1, 1, 5, 184, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 6, 299, 4, 1, 1, 1, 3, 2, 2, 1, 1, 2, 1, 4, 1, 1, 1, 2, 1, 1, 4, 2, 1, 5, 1, 7, 2, 1, 1, 1, 14, 1, 5, 9, 1, 1, 2]",0.488125
58,[547],"[2, 3, 1, 7, 4, 24, 11, 1, 2, 1, 1, 8, 1, 16, 1, 2, 9, 2, 2, 3, 1, 1, 3, 1, 1, 1, 1, 3, 5, 1, 1, 2, 1, 15, 1, 1, 1, 1, 1, 4, 1, 11, 1, 1, 4, 9, 1, 1, 10, 10, 1, 1, 1, 1, 1, 1, 2, 6, 1, 1, 3, 1, 5, 1, 1, 1, 1, 7, 6, 1, 1, 1, 1, 3, 3, 3, 1, 2, 1, 4, 1, 1, 2, 1, 2, 1, 1, 12, 2, 1, 2, 5, 1, 2, 1, 1, 1, 1, 1, 16, 1, 1, 2]",0.540625
59,[],"[2, 23, 1, 11, 7, 4, 27, 11, 5, 1, 3, 35, 11, 6, 2, 1, 3, 1, 1, 3, 1, 6, 6, 2, 8, 1, 1, 1, 7, 1, 14, 1, 2, 1, 1, 1, 20, 10, 1, 1, 1, 1, 1, 1, 3, 6, 1, 1, 1, 1, 3, 2, 1, 1, 4, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 3, 1, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 6, 1, 1, 1, 1, 5, 1, 1, 1, 1, 5, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 4, 2, 4, 2, 1, 2, 4, 13, 1, 1, 1, 3, 1, 6, 2, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 16, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2]",0.2925
60,[7],"[3, 30, 11, 7, 27, 42, 5, 1, 3, 41, 3, 1, 1, 1, 1, 16, 3, 10, 1, 1, 1, 1, 16, 1, 1, 1, 1, 21, 2, 12, 1, 1, 8, 1, 2, 2, 3, 6, 2, 3, 1, 11, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 21, 3, 4, 1, 1, 1, 1, 1, 1, 2, 2, 3, 1, 1, 1, 1, 1, 8, 1, 1, 2, 1, 6, 3, 1, 1, 1, 1, 1, 5, 1, 3, 1, 1, 1, 9, 2, 2, 1, 1, 1, 1, 1, 1, 7, 1, 1, 4, 1, 2, 2, 3, 5, 5, 13, 2, 6, 1, 3, 1, 1, 10, 6, 1, 1, 1, 1, 2, 8, 1, 1, 1, 20, 1, 1, 3, 1, 5, 1, 1, 1, 4, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 3, 2]",0.365625
61,[1],"[3, 32, 11, 7, 27, 44, 6, 1, 1, 3, 47, 3, 27, 1, 1, 2, 13, 1, 2, 16, 1, 1, 70, 2, 13, 1, 1, 7, 2, 3, 6, 6, 1, 12, 1, 7, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 5, 1, 1, 1, 1, 1, 3, 1, 2, 2, 3, 1, 1, 1, 1, 2, 1, 1, 8, 3, 10, 3, 1, 2, 1, 3, 2, 2, 4, 2, 1, 21, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 16, 1, 1, 4, 1, 2, 1, 2, 3, 5, 1, 13, 4, 4, 8, 1, 1, 1, 11, 2, 1, 2, 1, 16, 1, 2, 1, 21, 1, 6, 4, 1, 1, 2, 1, 1, 7, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 3, 2]",0.42375
62,[],"[43, 122, 9, 6, 71, 1, 1, 1, 30, 96, 1, 2, 1, 1, 1, 1, 1, 1, 3, 6, 26, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 4, 1, 5, 1, 1, 1, 1, 1, 4, 1, 2, 2, 8, 1, 1, 2, 1, 1, 2, 1, 12, 1, 12, 1, 3, 1, 1, 2, 1, 5, 2, 2, 22, 23, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 2, 1, 2, 3, 6, 1, 13, 4, 1, 4, 11, 1, 2, 11, 30, 1, 1, 2, 7, 1, 2, 1, 21, 1, 1, 4, 1, 1, 2, 5, 1, 1, 1, 1, 1, 1, 1, 4, 5, 2, 1, 1, 1, 1, 1, 1, 3, 2]",0.47125
63,[],"[372, 87, 1, 1, 2, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 4, 1, 5, 1, 1, 1, 1, 1, 4, 3, 2, 8, 1, 1, 3, 2, 1, 3, 1, 48, 1, 1, 17, 1, 3, 14, 1, 2, 6, 41, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 10, 2, 2, 3, 1, 6, 4, 1, 2, 1, 11, 1, 1, 45, 1, 1, 1, 4, 2, 11, 1, 1, 21, 1, 1, 4, 1, 3, 5, 1, 1, 1, 1, 1, 3, 5, 1, 1, 1, 2, 3, 2]",0.525625
64,[1],"[401, 95, 1, 1, 2, 2, 1, 1, 2, 6, 1, 1, 1, 1, 1, 5, 1, 6, 1, 1, 1, 1, 14, 7, 62, 2, 1, 3, 1, 1, 1, 1, 1, 22, 1, 3, 20, 54, 4, 1, 1, 1, 11, 2, 2, 6, 4, 1, 33, 2, 1, 1, 1, 1, 50, 1, 1, 1, 2, 1, 8, 2, 22, 1, 1, 4, 7, 1, 1, 1, 1, 3, 10, 1, 1, 1, 2, 2]",0.578125
65,[],"[704, 1, 1, 5, 1, 2, 1, 1, 2, 8, 1, 2, 1, 1, 1, 16, 30, 3, 3, 1, 1, 4, 1, 1, 63, 1, 1, 1, 2, 2, 6, 49, 7, 1, 1, 4, 1, 1, 1, 10, 2, 23, 1, 1, 1, 1, 3, 10, 1, 1, 2, 2]",0.619375
66,[862],"[1, 5, 1, 2, 1, 1, 2, 3, 1, 22, 1, 1, 1, 65, 4, 6, 1, 1, 28, 1, 1, 1, 28, 1, 1, 1, 1, 1, 2]",0.654375
67,[],"[5, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 7, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 4, 1, 1, 133, 1, 1, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 4, 2, 1, 1, 1, 1, 1, 1, 6, 2, 1, 1, 1, 1, 1, 4, 29, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 2]",0.20125
68,[],"[2, 1, 1, 7, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 7, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 3, 1, 1, 1, 2, 7, 1, 1, 2, 1, 3, 1, 1, 1, 2, 1, 3, 1, 2, 1, 1, 1, 3, 1, 3, 1, 1, 1, 1, 4, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 13, 1, 1, 1, 1, 1, 1, 144, 1, 1, 4, 1, 3, 3, 1, 6, 1, 2, 1, 2, 1, 2, 2, 7, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 4, 1, 5, 1, 1, 5, 1, 1, 2, 1, 1, 1, 1, 2, 7, 10, 5, 2, 1, 2, 1, 1, 1, 34, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 6, 1, 2, 3, 1, 2, 1, 1, 1, 2]",0.29125
69,[],"[5, 5, 2, 7, 1, 1, 1, 2, 1, 1, 1, 2, 12, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 6, 2, 5, 1, 1, 1, 16, 1, 1, 3, 1, 1, 3, 1, 1, 2, 7, 1, 1, 1, 2, 3, 1, 1, 1, 1, 3, 3, 1, 4, 1, 2, 1, 1, 1, 2, 1, 3, 1, 2, 1, 1, 1, 1, 1, 4, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 40, 1, 1, 1, 1, 1, 1, 1, 6, 1, 195, 1, 3, 4, 1, 1, 4, 1, 1, 3, 1, 1, 1, 2, 6, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 5, 1, 7, 1, 1, 1, 1, 1, 2, 5, 1, 1, 1, 2, 7, 10, 5, 1, 3, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 4, 1, 1, 11, 1, 1, 1, 3, 1, 1, 3, 4, 1, 3, 4, 1, 1, 1, 2]",0.37
70,[2],"[6, 5, 2, 1, 11, 13, 1, 6, 3, 1, 2, 1, 23, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 4, 1, 2, 30, 1, 1, 4, 1, 1, 7, 1, 1, 1, 9, 1, 8, 1, 1, 2, 1, 1, 1, 6, 1, 1, 1, 4, 1, 1, 4, 1, 3, 11, 1, 2, 3, 1, 6, 1, 10, 2, 1, 1, 1, 47, 1, 1, 1, 1, 214, 2, 1, 1, 1, 6, 1, 1, 1, 1, 1, 7, 2, 1, 4, 1, 2, 3, 2, 1, 1, 2, 6, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 6, 2, 1, 8, 1, 7, 1, 1, 1, 1, 3, 5, 1, 1, 7, 6, 13, 7, 5, 1, 1, 3, 4, 1, 1, 4, 1, 11, 1, 1, 2, 3, 1, 1, 1, 3, 4, 2, 3, 5, 1, 1, 1, 2]",0.43625
71,[],"[6, 5, 2, 1, 11, 14, 3, 13, 1, 2, 1, 27, 1, 1, 47, 2, 1, 1, 1, 1, 4, 1, 2, 10, 11, 5, 1, 3, 1, 1, 1, 1, 9, 1, 2, 3, 1, 1, 7, 8, 3, 1, 5, 1, 1, 3, 11, 9, 1, 3, 1, 16, 1, 2, 1, 1, 62, 1, 2, 1, 1, 229, 1, 1, 1, 7, 1, 7, 1, 1, 2, 1, 1, 2, 1, 1, 5, 7, 1, 1, 1, 4, 2, 2, 1, 1, 1, 1, 6, 4, 1, 8, 1, 1, 16, 1, 11, 1, 3, 1, 1, 7, 1, 2, 22, 7, 1, 5, 1, 1, 1, 12, 1, 3, 12, 1, 1, 12, 1, 1, 1, 3, 5, 1, 1, 1]",0.49
72,[],"[6, 151, 1, 13, 15, 3, 16, 2, 3, 1, 29, 1, 1, 1, 1, 1, 35, 1, 2, 11, 1, 3, 1, 1, 1, 9, 2, 11, 3, 1, 1, 3, 1, 6, 1, 1, 4, 21, 9, 1, 7, 1, 18, 1, 2, 1, 1, 1, 1, 1, 259, 1, 1, 1, 1, 2, 1, 1, 1, 2, 9, 1, 5, 1, 1, 1, 4, 5, 2, 1, 2, 6, 4, 1, 18, 1, 1, 3, 36, 14, 2, 2, 5, 20, 1, 1, 13, 1, 17, 1, 1, 1]",0.5375
73,[267],"[6, 1, 15, 39, 2, 1, 1, 1, 2, 12, 1, 3, 1, 13, 3, 1, 3, 1, 318, 1, 1, 1, 8, 21, 9, 1, 7, 20, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 4, 1, 3, 1, 1, 6, 3, 3, 1, 6, 48, 1, 18, 1, 1, 1, 15, 2, 5, 1, 13, 17, 1, 1]",0.579375
74,"[52, 141]","[6, 2, 1, 20, 2, 1, 1, 1, 1, 1, 1, 1, 1, 5, 12, 1, 3, 1, 1, 1, 13, 1, 2, 1, 3, 1, 3, 334, 1, 11, 1, 1, 1, 1, 1, 8, 24, 9, 1, 1, 1, 1, 1, 29, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 3, 3, 2, 3, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1]",0.4725
