step,fire_size,cluster distr,mean tree density
10,"[7, 1, 4, 1, 1, 1, 3, 9, 1, 19, 8, 1, 1, 1]","[4, 6, 1, 3, 3, 1, 1, 1, 1, 1, 1, 6, 1, 3, 1, 2, 3, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 3, 1, 4, 2, 4, 1, 1, 1, 1, 10, 1, 1, 2, 1, 1, 1, 5, 1, 1, 1, 1, 3, 1, 6, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 8, 3, 1, 1, 1, 3, 5, 1, 1, 1, 1, 2, 1, 1, 1, 1, 6, 1, 1, 1, 3, 5, 1, 1, 1, 1, 2, 1, 1, 4, 8, 2, 2, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1]",0.2922222222222222
11,"[1, 1, 8, 5, 6, 3]","[5, 6, 1, 1, 5, 3, 5, 1, 1, 1, 1, 2, 6, 1, 3, 8, 1, 3, 1, 1, 1, 4, 1, 1, 1, 1, 1, 3, 1, 4, 1, 11, 1, 11, 1, 1, 1, 2, 2, 1, 2, 2, 1, 9, 1, 2, 1, 1, 1, 1, 3, 1, 1, 6, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 7, 1, 1, 1, 2, 5, 1, 1, 4, 1, 1, 2, 5, 1, 1, 21, 2, 1, 1, 1, 1, 2, 1, 1, 7, 1, 1, 1, 9, 2, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1]",0.3055555555555556
12,"[20, 1, 1, 10, 6, 1, 12, 11, 9, 1, 7, 6, 2, 1, 21, 9, 3, 2]","[6, 1, 1, 1, 5, 1, 1, 1, 2, 3, 1, 8, 4, 1, 1, 1, 1, 5, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 2, 2, 1, 4, 7, 1, 3, 1, 1, 2, 1, 3, 1, 1, 7, 1, 1, 1, 10, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 3, 6, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 8, 1, 1, 1, 2, 2, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1]",0.3422222222222222
13,"[16, 13, 2, 1, 4, 7, 1, 3, 1]","[6, 1, 1, 1, 1, 2, 1, 2, 6, 1, 1, 1, 1, 5, 1, 1, 1, 4, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 10, 1, 4, 7, 1, 2, 1, 1, 1, 3, 1, 2, 1, 12, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 4, 7, 7, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 4, 1, 1, 1, 1, 1, 5, 1, 3, 1, 8, 1, 2, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.2788888888888889
14,"[4, 5, 4, 1, 9, 10, 24, 2, 1, 1, 7, 3, 1, 3, 1, 13]","[6, 1, 1, 1, 2, 2, 8, 1, 1, 1, 2, 1, 1, 1, 5, 1, 1, 1, 3, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 4, 2, 1, 1, 2, 1, 1, 4, 1, 1, 5, 1, 1, 1, 3, 7, 13, 1, 1, 2, 1, 1, 1, 2, 5, 1, 1, 1, 1, 9, 1, 3, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 1, 1, 2, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1]",0.30777777777777776
15,"[3, 1, 1, 4, 1, 7, 11, 6, 1, 4, 4, 1]","[10, 1, 1, 2, 1, 2, 2, 9, 1, 1, 2, 2, 2, 2, 1, 5, 1, 1, 1, 1, 4, 3, 7, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 2, 1, 2, 1, 5, 1, 1, 1, 1, 1, 2, 6, 1, 1, 1, 1, 2, 1, 4, 31, 1, 1, 2, 3, 2, 3, 1, 1, 3, 2, 1, 1, 1, 3, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 10, 1, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1]",0.29777777777777775
16,"[1, 5, 1, 7, 6, 4, 3, 42, 8, 5, 11]","[12, 1, 3, 1, 1, 2, 2, 9, 1, 3, 2, 4, 3, 2, 1, 2, 1, 1, 1, 4, 4, 1, 13, 1, 1, 1, 3, 1, 1, 1, 2, 2, 1, 1, 6, 5, 1, 3, 2, 6, 3, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 8, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 11, 2, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1]",0.3388888888888889
17,"[3, 9, 5, 21, 6, 3, 2, 12, 1, 3]","[12, 1, 1, 1, 1, 2, 2, 4, 5, 1, 1, 4, 3, 20, 1, 1, 4, 1, 2, 1, 1, 1, 3, 6, 1, 3, 2, 1, 1, 8, 2, 3, 1, 4, 2, 1, 1, 1, 1, 1, 3, 1, 2, 2, 1, 1, 2, 3, 2, 1, 1, 3, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 9, 8, 1, 1, 1, 5, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 4, 1, 1, 3, 1, 1, 3, 1]",0.31666666666666665
18,"[2, 1, 30, 2, 10, 1, 1, 1, 9, 1, 4]","[13, 1, 1, 1, 1, 2, 4, 5, 5, 1, 1, 4, 2, 1, 1, 1, 1, 8, 1, 1, 3, 1, 2, 2, 3, 4, 1, 1, 1, 8, 8, 1, 3, 1, 5, 1, 1, 1, 1, 3, 1, 5, 3, 1, 2, 1, 2, 4, 4, 2, 3, 1, 1, 1, 4, 1, 1, 1, 2, 3, 1, 1, 7, 1, 12, 1, 1, 8, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 3, 1, 3, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 5, 1, 3, 5, 1, 1]",0.32555555555555554
19,"[13, 1, 5, 4, 4, 3, 1, 1, 4, 7, 2, 27, 3, 12]","[13, 1, 1, 1, 1, 24, 2, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 2, 3, 1, 1, 1, 1, 1, 1, 10, 1, 1, 8, 2, 1, 7, 1, 1, 5, 1, 7, 3, 2, 1, 2, 4, 4, 7, 3, 1, 4, 1, 1, 1, 15, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 6, 2, 1, 4, 1, 1, 1, 1, 3, 6, 1, 1]",0.3422222222222222
20,"[13, 1, 40, 22, 8, 1, 7, 3, 4, 2, 2, 1]","[1, 1, 1, 1, 2, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 11, 2, 3, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 14, 22, 1, 1, 7, 4, 3, 1, 1, 23, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 8, 1, 2, 4, 1, 1, 4, 1, 1, 3, 3, 7, 1, 1]",0.3233333333333333
21,"[11, 4, 1, 18, 4, 29, 26, 8, 6, 3]","[1, 1, 1, 3, 1, 1, 3, 12, 2, 1, 1, 1, 2, 11, 1, 2, 1, 4, 3, 4, 2, 1, 1, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 2, 1, 7, 8, 1, 3, 1, 1, 3, 1, 1, 2, 1, 5, 1, 1, 1, 1, 2, 1, 1, 1, 2, 9, 1, 1, 2, 3, 4, 1, 1, 1, 1, 4, 2, 1, 1]",0.29555555555555557
22,"[1, 9, 5, 2, 16, 2, 4, 4, 6]","[2, 15, 1, 3, 1, 1, 19, 2, 2, 1, 1, 1, 4, 1, 1, 2, 1, 4, 1, 2, 1, 1, 1, 6, 3, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 3, 1, 2, 1, 6, 1, 1, 2, 1, 1, 3, 1, 1, 1, 5, 1, 1, 1, 2, 1, 1, 1, 5, 1, 1, 1, 1, 1, 4, 2, 13, 5, 1, 1, 1, 5, 1, 1, 2, 1, 1, 1]",0.2644444444444444
23,"[5, 23, 19, 3, 2, 6, 2, 4, 8, 1, 5]","[2, 1, 3, 1, 1, 5, 1, 4, 3, 1, 2, 1, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 7, 1, 1, 3, 1, 1, 7, 2, 3, 1, 2, 1, 3, 5, 1, 3, 1, 1, 2, 7, 2, 2, 4, 3, 1, 1, 7, 1, 1, 1, 3, 1, 2, 2, 1, 3, 22, 1, 1, 7, 1, 1, 2, 1, 1, 1, 4, 1, 2, 1, 1, 2, 1]",0.2966666666666667
24,"[1, 3, 5, 7, 3, 3, 1, 1, 49, 3, 6]","[2, 1, 1, 1, 6, 3, 1, 1, 1, 1, 1, 2, 4, 3, 1, 2, 3, 8, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 7, 3, 3, 7, 1, 3, 5, 1, 1, 2, 8, 2, 1, 11, 4, 1, 1, 1, 1, 1, 1, 1, 1, 12, 1, 3, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 4, 1, 1, 4, 1, 1, 1, 1]",0.2911111111111111
25,"[11, 5, 5, 1, 14, 3, 1, 7, 2, 1, 20, 1, 1, 1, 5, 1]","[2, 1, 1, 1, 1, 6, 3, 11, 3, 1, 1, 1, 2, 3, 1, 1, 6, 1, 1, 1, 2, 2, 1, 1, 1, 5, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 8, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 1, 2, 14, 1, 1, 1, 1, 3, 1, 1, 2, 2, 1, 1, 4, 1, 2, 2, 1, 1, 1, 4, 1, 1, 1, 1, 1]",0.27
26,"[1, 12, 2, 2, 2, 1, 5, 1, 3, 1, 1]","[2, 1, 5, 1, 7, 4, 1, 3, 1, 2, 1, 2, 3, 1, 1, 7, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 4, 9, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 9, 1, 1, 1, 1, 4, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 14, 3, 4, 1, 1, 1, 6, 1, 3, 2, 4, 1, 4, 1, 1, 3, 1, 2, 1, 1, 1, 6, 1, 1, 1, 2, 1, 2, 1, 1]",0.2633333333333333
27,"[4, 4, 2, 6, 6, 6, 1, 3, 8, 6, 1, 6]","[2, 1, 5, 1, 7, 1, 1, 3, 1, 1, 2, 3, 9, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 2, 1, 1, 11, 12, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 9, 1, 1, 1, 1, 4, 1, 2, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 21, 5, 1, 1, 10, 1, 3, 2, 1, 1, 6, 1, 2, 1, 1, 1, 5, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1]",0.30444444444444446
28,"[9, 13, 16, 1, 1, 1, 1, 1, 2, 11, 4, 2, 3, 15, 6, 1, 2, 7]","[2, 1, 2, 1, 1, 3, 1, 1, 5, 2, 1, 1, 1, 3, 2, 1, 1, 5, 1, 1, 1, 1, 1, 1, 6, 1, 2, 2, 3, 1, 1, 1, 1, 2, 3, 1, 1, 11, 14, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 4, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 22, 7, 1, 1, 3, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 3, 1, 2, 1, 1, 1]",0.30666666666666664
29,"[2, 4, 1, 3, 13, 14, 1, 6, 26, 1, 1]","[5, 1, 2, 1, 1, 1, 3, 1, 1, 2, 8, 2, 1, 1, 2, 1, 1, 5, 3, 1, 1, 6, 1, 2, 1, 1, 1, 1, 1, 2, 1, 6, 2, 6, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 7, 1, 1, 1, 3, 1, 2, 2, 3, 1, 1, 1, 1, 6, 3, 1, 1, 1, 4, 2, 2, 1, 1, 1, 3, 2, 1, 1, 1]",0.2822222222222222
30,"[8, 1, 1, 1, 7, 2, 2]","[5, 1, 2, 1, 1, 2, 1, 1, 6, 1, 1, 2, 2, 1, 2, 1, 2, 1, 4, 7, 1, 1, 4, 1, 1, 2, 12, 1, 1, 2, 1, 1, 2, 2, 1, 4, 6, 1, 1, 2, 1, 4, 4, 4, 1, 1, 1, 2, 1, 1, 2, 1, 3, 1, 1, 3, 3, 1, 1, 4, 1, 1, 1, 1, 2, 3, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 9, 1, 8, 1, 1, 1, 1, 1, 1, 3, 4, 3, 2, 1, 1, 12, 3, 1, 2, 1, 1, 7, 2, 1, 3, 3, 1, 1]",0.2833333333333333
31,"[13, 1, 17, 1, 15, 2, 16, 10, 2, 9, 1, 2, 13, 8, 2, 1, 1, 7, 1]","[5, 1, 2, 1, 2, 5, 1, 7, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 4, 1, 1, 1, 1, 1, 1, 1, 7, 4, 3, 1, 2, 1, 1, 2, 4, 1, 1, 1, 1, 3, 1, 4, 2, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 3, 4, 3, 3, 1, 16, 1, 13, 1, 1, 1, 4, 3, 3, 1, 1, 1]",0.3411111111111111
32,"[1, 3, 5, 6, 3, 3, 2, 3]","[5, 2, 2, 1, 3, 5, 1, 8, 1, 8, 3, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 3, 3, 3, 1, 1, 1, 1, 1, 2, 4, 1, 1, 1, 1, 1, 1, 1, 1, 9, 3, 1, 1, 2, 1, 1, 4, 1, 1, 6, 1, 1, 1, 2, 1, 9, 1, 6, 5, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 8, 1, 1, 1, 6, 1, 1, 2, 1, 1, 3, 1, 1, 16, 1, 1, 14, 1, 1, 1, 4, 3, 1, 4, 1, 1]",0.2788888888888889
33,"[15, 8, 9, 1, 4, 7, 3, 1, 1, 16]","[2, 2, 1, 3, 8, 9, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 4, 3, 1, 1, 1, 1, 1, 1, 2, 3, 4, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 5, 1, 1, 1, 6, 2, 1, 1, 1, 3, 10, 1, 7, 5, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 2, 2, 11, 1, 1, 1, 1, 2, 1, 3, 1, 1, 17, 1, 1, 2, 1, 1, 4, 3, 1, 4, 1, 1, 1]",0.30333333333333334
34,"[2, 2, 8, 5, 1, 4, 11, 7, 2, 17, 4]","[1, 5, 10, 1, 1, 2, 1, 1, 3, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 4, 2, 1, 4, 6, 1, 1, 1, 1, 1, 2, 1, 4, 2, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 2, 1, 5, 1, 8, 1, 1, 1, 1, 3, 11, 1, 11, 5, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 3, 4, 1, 1, 1, 1, 1, 1, 2, 1, 1, 5, 3, 1, 1, 1, 1, 1, 1]",0.2911111111111111
35,"[7, 1, 11, 5, 10, 5, 2, 1, 12, 5, 16, 12, 1]","[3, 1, 4, 1, 2, 2, 3, 1, 1, 1, 3, 1, 1, 1, 1, 3, 5, 2, 4, 7, 1, 7, 2, 3, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 6, 2, 1, 1, 1, 5, 1, 8, 1, 1, 1, 1, 3, 1, 1, 3, 4, 3, 3, 1, 1, 7, 1, 2, 1, 1, 1, 1, 1, 1, 4, 1, 1, 2, 5, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",0.30444444444444446
36,"[5, 3, 1, 15, 2, 2, 3, 1, 4, 2, 7, 3, 3]","[1, 1, 1, 4, 2, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 7, 2, 4, 9, 1, 4, 1, 2, 2, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 8, 2, 1, 9, 1, 3, 5, 1, 1, 1, 1, 1, 1, 4, 1, 5, 1, 2, 1, 1, 3, 1, 1, 3, 1, 3, 1, 2, 9, 1, 3, 2, 1, 1, 1, 1, 1, 3, 1, 4, 1, 3, 1, 1, 3, 4, 1, 1, 1, 1, 4, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1]",0.28888888888888886
37,"[1, 4, 3, 4, 11, 13, 8, 1, 4, 9, 4, 5, 1]","[1, 5, 1, 5, 4, 9, 1, 5, 1, 3, 1, 1, 1, 2, 1, 1, 2, 1, 7, 13, 7, 1, 1, 1, 2, 2, 1, 3, 3, 1, 1, 1, 2, 1, 1, 1, 1, 3, 5, 1, 1, 1, 1, 1, 2, 1, 5, 1, 2, 1, 1, 1, 1, 3, 1, 1, 14, 2, 4, 2, 1, 2, 3, 1, 1, 1, 1, 2, 9, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2]",0.31333333333333335
38,"[7, 9, 18, 1, 3, 10, 8, 9, 2, 14, 1, 2, 2]","[1, 1, 1, 1, 10, 10, 1, 5, 1, 5, 1, 1, 1, 3, 1, 2, 1, 2, 1, 2, 1, 7, 1, 1, 1, 1, 4, 2, 1, 3, 1, 1, 10, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 18, 2, 5, 1, 3, 1, 2, 1, 1, 1, 6, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 7, 3, 2, 1, 1, 1, 1, 2, 1, 1, 2]",0.32
39,"[1, 1, 11, 1, 10, 5, 16, 8, 2, 26, 10, 1]","[1, 3, 1, 11, 1, 5, 1, 1, 7, 1, 1, 3, 1, 1, 2, 4, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 5, 2, 1, 1, 1, 3, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 3, 2, 2, 1, 1, 1, 1, 8, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 7, 2, 1, 1, 4, 1, 1, 6, 1, 2, 1, 2, 14, 3, 2, 1, 1, 1, 2, 1, 1, 1, 1]",0.31555555555555553
40,"[25, 6, 6, 4, 2, 1, 2, 1, 5, 1, 7, 4, 3, 1, 18, 1]","[1, 4, 1, 1, 2, 5, 1, 1, 1, 1, 3, 3, 3, 1, 4, 2, 4, 3, 1, 2, 1, 1, 1, 2, 4, 1, 1, 1, 2, 5, 1, 1, 1, 3, 5, 1, 1, 1, 1, 1, 1, 1, 4, 1, 2, 1, 2, 1, 1, 1, 3, 2, 5, 1, 1, 1, 17, 1, 1, 1, 1, 1, 1, 1, 1, 3, 5, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1]",0.2866666666666667
41,"[3, 4, 1, 1, 2, 4, 4, 1, 5, 3, 5, 1, 1, 4]","[3, 1, 4, 1, 3, 2, 5, 1, 1, 1, 3, 5, 10, 1, 1, 1, 3, 1, 3, 1, 5, 2, 1, 1, 1, 1, 1, 1, 2, 5, 1, 1, 1, 3, 5, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 3, 1, 5, 7, 1, 1, 2, 1, 17, 1, 1, 1, 1, 1, 3, 1, 2, 2, 4, 1, 2, 1, 1, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 4, 2, 1, 2, 4, 1, 1, 1, 1, 1, 1, 1, 2]",0.25555555555555554
