step,fire_size,cluster distr,mean tree density
31,[1],"[1, 1, 1, 1, 2, 3, 1, 2, 27, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 7, 2, 1, 1, 1, 2, 2, 3, 1, 1, 1, 9, 2, 1, 1, 1, 2, 2, 29, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 3, 1, 32, 5, 3, 1, 1, 1, 1, 1, 1, 2, 5, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 11, 4, 1, 1, 53, 2, 1, 1, 1, 2, 5, 1, 5, 1, 5, 4, 2, 1, 1, 1, 4, 1, 9, 1, 2, 6, 1, 17, 1, 1, 5, 1, 1, 1, 4, 1, 1, 1, 2, 1, 3, 2, 2, 1, 1, 13, 2, 2, 1, 3, 3, 1, 1, 1, 4, 8, 3, 3, 1, 1, 2, 1, 2, 1, 1, 1, 1]",0.285
32,"[1, 1, 33, 1, 30]","[2, 1, 1, 1, 4, 3, 1, 1, 1, 1, 2, 28, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 9, 7, 1, 2, 1, 1, 1, 2, 1, 2, 2, 3, 2, 4, 1, 2, 1, 10, 2, 1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 3, 1, 2, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 2, 2, 1, 1, 1, 6, 3, 2, 40, 6, 1, 1, 1, 7, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 16, 4, 1, 3, 1, 60, 3, 1, 1, 1, 5, 1, 5, 2, 1, 5, 7, 2, 1, 1, 1, 1, 9, 6, 1, 17, 1, 1, 7, 1, 1, 1, 6, 1, 1, 2, 2, 2, 1, 12, 2, 2, 6, 1, 2, 1, 5, 2, 3, 2, 1, 2, 1, 1, 1]",0.346875
33,"[50, 2, 5]","[2, 2, 2, 1, 4, 3, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 4, 2, 4, 1, 1, 8, 2, 1, 1, 1, 3, 7, 1, 1, 2, 3, 1, 3, 1, 2, 2, 1, 10, 3, 1, 1, 2, 1, 1, 2, 14, 1, 1, 1, 2, 2, 1, 1, 1, 4, 1, 3, 1, 1, 2, 1, 1, 7, 1, 2, 1, 1, 1, 1, 2, 3, 3, 1, 1, 1, 1, 1, 2, 1, 4, 1, 3, 1, 3, 4, 2, 1, 8, 1, 7, 4, 2, 46, 2, 1, 1, 7, 1, 1, 4, 2, 1, 2, 4, 1, 1, 1, 2, 1, 1, 1, 18, 4, 4, 20, 1, 60, 1, 1, 1, 1, 5, 7, 1, 1, 1, 1, 11, 23, 1, 1, 8, 1, 1, 1, 6, 1, 3, 1, 2, 2, 1, 20, 1, 10, 2, 1, 8, 3, 2, 1, 1, 1, 1]",0.370625
34,"[79, 84]","[2, 12, 2, 1, 4, 3, 1, 1, 1, 1, 13, 1, 1, 1, 1, 2, 4, 2, 1, 1, 1, 9, 2, 1, 1, 1, 4, 1, 1, 1, 1, 2, 1, 11, 5, 1, 1, 1, 1, 21, 3, 1, 1, 3, 2, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 3, 2, 1, 15, 4, 1, 1, 2, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 8, 1, 3, 2, 1, 1, 1, 12, 3, 2, 3, 1, 1, 5, 1, 2, 1, 1, 3, 7, 14, 1, 7, 2, 2, 1, 1, 1, 2, 4, 2, 5, 1, 1, 30, 2, 1, 1, 5, 1, 1, 1, 1, 7, 1, 1, 1, 1, 13, 25, 1, 12, 1, 7, 3, 1, 3, 1, 1, 2, 1, 22, 1, 1, 12, 3, 14, 4, 1, 1, 2, 1, 1, 1]",0.404375
35,"[9, 1, 11, 3, 46, 33]","[2, 27, 2, 1, 4, 5, 1, 3, 3, 4, 1, 1, 1, 14, 2, 1, 1, 1, 1, 8, 6, 2, 1, 1, 1, 3, 1, 1, 16, 2, 1, 2, 1, 24, 4, 2, 9, 1, 1, 1, 5, 2, 1, 1, 3, 1, 10, 1, 1, 1, 16, 1, 2, 1, 5, 1, 3, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 4, 2, 1, 1, 1, 1, 14, 3, 2, 1, 1, 5, 6, 9, 2, 1, 3, 1, 15, 8, 2, 3, 2, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 4, 2, 3, 5, 1, 3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 21, 4, 1, 1, 1, 1, 13, 1, 1, 1, 1, 7, 27, 1, 3, 1, 1, 1, 1, 2, 1, 1, 14, 1, 2, 3, 15, 1, 1, 1, 1, 2, 1, 1]",0.381875
36,"[20, 4]","[2, 1, 38, 2, 32, 5, 1, 3, 3, 4, 1, 1, 1, 1, 11, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 26, 6, 1, 4, 1, 27, 1, 16, 1, 1, 5, 2, 1, 1, 3, 5, 1, 1, 1, 1, 3, 1, 1, 11, 1, 5, 1, 3, 2, 1, 1, 2, 22, 1, 1, 1, 4, 2, 1, 1, 1, 3, 3, 1, 1, 5, 6, 9, 2, 10, 1, 45, 1, 2, 1, 3, 2, 6, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 3, 4, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 1, 51, 4, 1, 1, 2, 1, 1, 13, 1, 1, 1, 1, 1, 1, 8, 1, 6, 3, 5, 1, 1, 1, 2, 1, 14, 16, 1, 2, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1]",0.384375
37,"[43, 2, 86]","[2, 1, 2, 76, 1, 3, 3, 3, 4, 1, 1, 12, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 30, 27, 19, 4, 1, 1, 1, 1, 11, 3, 1, 3, 5, 1, 2, 1, 3, 1, 1, 1, 2, 1, 1, 2, 25, 1, 5, 2, 1, 2, 1, 1, 4, 3, 3, 1, 5, 6, 11, 10, 1, 51, 1, 1, 2, 1, 3, 2, 7, 2, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 3, 4, 1, 3, 1, 2, 4, 1, 1, 1, 1, 2, 1, 1, 1, 6, 5, 3, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 12, 1, 2, 1, 17, 1, 1, 1, 2, 1, 1, 16, 1, 2, 3, 1, 3, 1, 3, 1, 1, 1, 1, 3]",0.4225
38,"[3, 16]","[2, 1, 2, 77, 6, 3, 3, 4, 3, 1, 1, 1, 1, 22, 62, 1, 1, 1, 2, 1, 27, 1, 1, 35, 4, 1, 1, 1, 1, 1, 11, 6, 1, 3, 1, 2, 1, 3, 1, 1, 1, 4, 1, 1, 1, 25, 5, 2, 1, 64, 2, 1, 7, 3, 1, 1, 13, 3, 1, 1, 2, 1, 3, 2, 7, 2, 3, 1, 1, 7, 2, 2, 7, 2, 1, 1, 1, 1, 2, 4, 1, 4, 1, 4, 1, 1, 1, 4, 1, 2, 1, 1, 1, 8, 23, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 22, 3, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 4, 3, 1, 1, 2, 4, 1, 1, 3]",0.409375
39,"[75, 26, 2]","[2, 2, 4, 84, 6, 3, 4, 6, 5, 1, 1, 1, 1, 1, 1, 3, 28, 1, 1, 1, 1, 33, 1, 1, 2, 37, 1, 1, 1, 2, 11, 6, 1, 1, 1, 3, 1, 1, 1, 1, 4, 1, 1, 1, 35, 5, 3, 66, 2, 1, 11, 4, 1, 1, 14, 6, 1, 1, 2, 1, 7, 2, 14, 2, 1, 1, 1, 1, 12, 1, 2, 4, 1, 3, 6, 10, 1, 1, 4, 1, 1, 9, 2, 1, 1, 1, 1, 1, 1, 5, 2, 1, 3, 1, 6, 1, 1, 1, 24, 3, 1, 2, 1, 1, 1, 1, 1, 4, 1, 1, 2, 2, 1, 3, 1, 1, 1, 2, 2, 1, 1, 2, 3, 4, 3, 1, 1, 2, 4, 1, 1, 3]",0.4525
40,[5],"[2, 2, 4, 96, 6, 3, 7, 6, 1, 1, 4, 1, 1, 1, 4, 28, 1, 1, 1, 1, 1, 4, 34, 1, 3, 42, 4, 1, 1, 5, 11, 6, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 4, 1, 1, 130, 1, 5, 1, 1, 20, 4, 1, 1, 6, 1, 1, 1, 1, 1, 2, 1, 7, 2, 14, 2, 20, 1, 1, 1, 1, 1, 1, 2, 1, 28, 12, 1, 1, 1, 4, 1, 1, 2, 1, 1, 1, 1, 1, 1, 4, 5, 1, 1, 8, 1, 1, 7, 33, 1, 1, 1, 2, 3, 1, 4, 1, 1, 2, 1, 1, 3, 1, 1, 3, 2, 2, 1, 5, 2, 3, 3, 1, 1, 1, 4, 1, 1, 3, 1]",0.446875
41,"[199, 1, 27, 5]","[2, 2, 5, 152, 2, 12, 6, 1, 4, 2, 1, 1, 4, 1, 10, 1, 1, 1, 34, 1, 5, 1, 1, 12, 7, 1, 1, 1, 1, 1, 1, 1, 3, 29, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 3, 3, 1, 1, 9, 2, 17, 2, 1, 1, 1, 1, 2, 1, 28, 12, 1, 5, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 4, 5, 1, 1, 9, 1, 2, 3, 8, 38, 1, 1, 2, 9, 1, 4, 1, 1, 2, 5, 2, 1, 1, 5, 2, 4, 1, 1, 2, 1, 3, 1, 1, 2, 4, 1, 1, 1, 3, 1, 1]",0.495
42,"[17, 2, 32]","[2, 2, 6, 174, 2, 16, 6, 1, 1, 16, 7, 1, 1, 1, 1, 1, 40, 6, 1, 1, 12, 1, 1, 1, 2, 1, 1, 1, 1, 31, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 4, 1, 3, 1, 1, 1, 1, 1, 1, 9, 17, 1, 2, 3, 1, 1, 1, 1, 1, 25, 1, 1, 1, 2, 2, 1, 1, 8, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 4, 50, 1, 1, 1, 9, 1, 2, 4, 2, 1, 2, 27, 1, 4, 4, 5, 1, 2, 5, 2, 2, 3, 3, 1, 3, 4, 2, 1, 1, 3, 1, 1]",0.420625
43,[17],"[2, 4, 294, 2, 6, 1, 1, 9, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 3, 1, 1, 4, 1, 3, 1, 1, 1, 2, 3, 1, 1, 4, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 9, 17, 1, 2, 4, 2, 1, 1, 1, 1, 1, 61, 1, 1, 1, 1, 1, 2, 2, 4, 2, 1, 14, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 56, 1, 5, 1, 1, 9, 4, 1, 3, 1, 2, 1, 4, 4, 5, 10, 2, 2, 2, 3, 4, 1, 3, 4, 1, 1, 1, 3, 1, 1]",0.441875
44,"[335, 1, 17]","[3, 5, 6, 1, 1, 10, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 14, 3, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 7, 3, 1, 1, 4, 1, 2, 1, 3, 2, 1, 4, 1, 2, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 17, 1, 4, 4, 2, 2, 1, 103, 1, 3, 2, 1, 3, 3, 4, 2, 1, 4, 1, 1, 64, 1, 3, 3, 2, 1, 1, 5, 11, 4, 1, 1, 1, 2, 12, 13, 2, 3, 4, 4, 1, 4, 1, 1, 1, 3, 1, 1]",0.495625
45,"[11, 128, 1]","[3, 6, 1, 1, 1, 1, 6, 1, 1, 1, 1, 2, 1, 1, 2, 1, 3, 1, 1, 1, 3, 1, 3, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 16, 3, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 7, 3, 1, 1, 9, 2, 1, 1, 1, 1, 1, 1, 4, 2, 3, 1, 3, 1, 4, 1, 1, 4, 2, 1, 6, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 3, 21, 5, 4, 1, 2, 2, 1, 3, 2, 5, 3, 4, 2, 1, 1, 4, 1, 1, 74, 1, 4, 4, 21, 1, 5, 1, 3, 1, 16, 8, 4, 4, 1, 4, 1, 3, 1, 1]",0.344375
46,"[2, 4]","[10, 3, 2, 1, 1, 1, 1, 6, 2, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 3, 2, 1, 5, 1, 3, 1, 1, 2, 1, 3, 5, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 21, 3, 5, 1, 1, 1, 1, 1, 3, 3, 1, 1, 3, 1, 2, 1, 1, 1, 2, 2, 1, 19, 10, 1, 1, 1, 3, 1, 2, 2, 1, 3, 1, 1, 1, 1, 1, 1, 5, 5, 6, 1, 6, 4, 1, 1, 1, 2, 1, 13, 2, 1, 2, 1, 1, 1, 1, 3, 1, 1, 5, 2, 1, 8, 22, 1, 1, 14, 1, 1, 2, 9, 1, 1, 3, 1, 4, 67, 1, 1, 88, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 2, 4, 1, 1, 3, 1, 1, 3, 1]",0.333125
47,[],"[12, 6, 4, 1, 1, 10, 1, 1, 1, 4, 6, 2, 1, 1, 1, 1, 4, 2, 1, 3, 1, 1, 3, 1, 2, 1, 2, 7, 1, 1, 2, 1, 2, 2, 3, 5, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 5, 23, 3, 6, 1, 1, 1, 1, 1, 2, 3, 3, 1, 1, 26, 2, 6, 6, 4, 1, 1, 1, 1, 1, 10, 1, 3, 1, 1, 2, 2, 1, 3, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 5, 5, 2, 12, 1, 1, 1, 1, 1, 1, 2, 1, 13, 1, 3, 1, 1, 2, 1, 1, 2, 1, 5, 1, 1, 8, 1, 12, 25, 3, 1, 15, 1, 2, 10, 1, 2, 95, 4, 1, 1, 1, 4, 1, 90, 1, 1, 1, 1, 1, 2, 1, 3, 1, 4, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 3, 1]",0.394375
48,"[14, 69, 3, 93]","[13, 6, 4, 3, 2, 12, 3, 5, 8, 2, 1, 1, 1, 4, 1, 1, 2, 1, 3, 1, 5, 3, 4, 12, 1, 2, 1, 4, 1, 5, 2, 1, 2, 1, 1, 1, 1, 1, 5, 4, 1, 1, 1, 2, 3, 3, 1, 1, 2, 6, 6, 8, 1, 1, 1, 1, 10, 1, 6, 1, 2, 1, 4, 1, 1, 1, 3, 1, 7, 1, 2, 46, 5, 5, 1, 2, 5, 1, 1, 5, 2, 35, 26, 19, 7, 1, 1, 1, 3, 4, 1, 1, 1, 106, 4, 1, 1, 1, 4, 1, 2, 1, 1, 1, 1, 2, 1, 1, 5, 1, 4, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 5, 2, 1, 3, 1, 1]",0.455
49,"[4, 23, 2, 4, 1]","[13, 9, 1, 8, 3, 20, 3, 6, 8, 2, 1, 1, 1, 4, 1, 11, 1, 10, 1, 1, 8, 1, 2, 1, 2, 1, 7, 3, 1, 1, 1, 5, 1, 1, 3, 2, 5, 3, 1, 1, 3, 2, 1, 6, 6, 8, 1, 1, 56, 1, 1, 1, 1, 6, 1, 2, 1, 2, 1, 1, 8, 1, 1, 1, 1, 7, 1, 1, 56, 11, 1, 1, 2, 2, 1, 152, 21, 8, 1, 1, 1, 9, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 7, 1, 6, 1, 3, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 2, 3, 1, 1, 1, 5, 6, 1, 2, 1, 3, 1, 1]",0.41375
50,"[41, 77, 181, 1]","[14, 1, 19, 1, 8, 3, 3, 8, 8, 2, 3, 1, 1, 14, 1, 8, 1, 1, 1, 1, 1, 2, 2, 1, 1, 3, 1, 12, 3, 1, 1, 1, 1, 1, 1, 10, 1, 2, 7, 1, 1, 1, 6, 10, 1, 1, 1, 1, 1, 1, 3, 6, 1, 2, 2, 2, 1, 1, 10, 1, 1, 60, 24, 1, 1, 1, 1, 3, 2, 32, 1, 3, 7, 1, 1, 1, 1, 7, 1, 1, 1, 1, 2, 1, 1, 2, 1, 7, 1, 13, 3, 3, 2, 1, 1, 1, 1, 1, 1, 3, 3, 1, 2, 6, 1, 1, 5, 1, 8, 1]",0.456875
51,[12],"[14, 5, 25, 1, 8, 3, 3, 10, 8, 2, 1, 1, 17, 1, 10, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 2, 1, 3, 1, 1, 4, 82, 13, 1, 1, 1, 1, 1, 1, 1, 1, 2, 8, 1, 1, 1, 11, 1, 1, 17, 1, 1, 1, 1, 1, 1, 73, 1, 1, 4, 6, 1, 7, 1, 2, 1, 1, 1, 1, 3, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 8, 1, 1, 2, 5, 1, 3, 10, 1, 4, 2, 1, 1, 13, 1, 2, 1, 1, 1, 4, 3, 1, 1, 3, 4, 1, 2, 10, 1, 1, 2, 10, 5, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",0.345625
52,"[80, 87, 76]","[27, 1, 3, 1, 3, 12, 10, 2, 1, 1, 1, 1, 2, 1, 1, 1, 4, 3, 1, 1, 4, 2, 1, 3, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 1, 1, 12, 1, 1, 2, 1, 21, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 6, 6, 1, 8, 3, 1, 1, 1, 1, 1, 5, 1, 3, 1, 1, 3, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 14, 1, 1, 1, 1, 2, 5, 1, 2, 3, 10, 1, 10, 2, 1, 6, 1, 13, 5, 1, 2, 1, 2, 1, 1, 1, 7, 1, 11, 1, 1, 5, 1, 2, 1, 17, 1, 1, 4, 1, 1, 2, 1, 1, 2, 1]",0.395
53,"[8, 5]","[30, 1, 1, 3, 1, 16, 14, 2, 2, 1, 1, 1, 1, 3, 7, 2, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 7, 2, 3, 2, 1, 1, 5, 1, 1, 1, 2, 17, 1, 1, 1, 2, 4, 1, 1, 1, 1, 1, 12, 4, 2, 2, 3, 22, 1, 4, 1, 6, 1, 1, 2, 13, 6, 1, 1, 4, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 2, 3, 1, 1, 1, 1, 3, 1, 1, 1, 4, 6, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 30, 2, 4, 3, 2, 7, 2, 2, 13, 1, 16, 2, 3, 8, 1, 10, 1, 1, 2, 1, 18, 1, 9, 8, 1, 1, 18, 1, 1, 4, 2, 1, 1, 2, 1]",0.328125
54,[57],"[34, 1, 1, 1, 3, 1, 16, 61, 2, 1, 1, 1, 1, 1, 2, 3, 7, 1, 2, 1, 1, 1, 1, 1, 3, 1, 12, 3, 1, 3, 1, 1, 3, 1, 2, 1, 5, 1, 1, 3, 2, 24, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 4, 3, 3, 26, 1, 1, 4, 1, 1, 5, 8, 1, 1, 2, 1, 4, 2, 2, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 2, 5, 1, 3, 1, 1, 1, 1, 1, 1, 1, 5, 7, 2, 1, 3, 2, 2, 10, 1, 1, 2, 1, 1, 1, 4, 2, 5, 3, 2, 2, 1, 2, 2, 1, 1, 1, 3, 1, 1, 13, 1, 3, 3, 4, 20, 25, 2, 3, 1, 2, 34, 4, 1, 1, 3, 1, 14, 9, 1, 1, 1, 1, 5, 2, 1, 1, 2, 1]",0.391875
55,"[63, 1, 18, 6]","[46, 1, 3, 1, 1, 2, 4, 1, 20, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 3, 3, 14, 3, 2, 51, 1, 1, 3, 1, 7, 1, 3, 3, 3, 1, 1, 2, 2, 1, 1, 1, 48, 1, 12, 3, 3, 1, 1, 5, 2, 1, 6, 1, 5, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 2, 7, 1, 1, 1, 1, 1, 1, 1, 1, 16, 3, 2, 1, 6, 2, 1, 1, 2, 1, 8, 1, 1, 5, 1, 5, 3, 2, 1, 7, 2, 1, 1, 1, 4, 11, 1, 28, 3, 37, 2, 37, 1, 3, 1, 14, 1, 9, 1, 2, 1, 2, 8, 3, 1, 1, 1, 1, 1]",0.4175
56,"[2, 2, 1, 39]","[54, 1, 5, 1, 1, 2, 5, 1, 20, 1, 2, 1, 1, 1, 1, 1, 18, 1, 1, 1, 3, 3, 3, 62, 1, 1, 9, 7, 1, 4, 1, 1, 2, 1, 1, 1, 51, 1, 14, 3, 3, 1, 1, 1, 1, 1, 1, 5, 3, 2, 1, 6, 1, 9, 2, 2, 6, 2, 1, 1, 4, 2, 3, 1, 2, 1, 1, 1, 3, 1, 2, 3, 1, 1, 2, 1, 7, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 17, 1, 3, 2, 2, 7, 2, 1, 1, 2, 11, 9, 1, 1, 5, 8, 2, 4, 2, 1, 5, 5, 16, 1, 1, 70, 1, 3, 4, 15, 13, 2, 2, 1, 1, 11, 2, 1, 1, 1, 5, 2, 1, 1, 1, 1]",0.424375
57,"[150, 13, 19, 76]","[55, 1, 7, 3, 2, 5, 1, 20, 1, 2, 1, 1, 1, 3, 1, 1, 28, 1, 1, 1, 15, 3, 4, 1, 1, 9, 2, 4, 1, 2, 1, 1, 1, 1, 18, 3, 2, 2, 1, 1, 1, 1, 5, 1, 6, 1, 2, 2, 5, 1, 1, 5, 1, 3, 1, 5, 1, 4, 3, 1, 5, 1, 1, 1, 7, 2, 1, 1, 1, 1, 1, 1, 6, 1, 8, 16, 1, 6, 1, 1, 3, 5, 8, 2, 4, 1, 2, 1, 5, 5, 18, 1, 1, 1, 1, 1, 8, 1, 2, 4, 1, 1, 21, 2, 27, 2, 7, 1, 1, 1, 2, 1, 3, 1, 1, 1]",0.454375
58,"[8, 35, 2]","[56, 1, 7, 3, 2, 8, 1, 21, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 18, 3, 4, 1, 1, 1, 1, 10, 5, 4, 1, 2, 1, 1, 1, 3, 18, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 4, 1, 1, 8, 1, 4, 6, 1, 1, 2, 2, 1, 1, 5, 1, 6, 1, 1, 1, 5, 1, 1, 1, 5, 4, 3, 1, 1, 1, 7, 1, 1, 1, 7, 2, 2, 1, 11, 2, 1, 1, 1, 1, 8, 17, 1, 6, 1, 1, 1, 3, 2, 5, 1, 44, 1, 3, 2, 4, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 34, 1, 1, 1, 2, 3, 4, 1, 1, 2, 27, 1, 1, 9, 1, 1, 1, 1, 1, 2, 1, 1, 3, 2, 3, 1, 1, 1]",0.36
59,[9],"[57, 1, 7, 6, 8, 1, 41, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 4, 2, 2, 3, 28, 1, 1, 1, 26, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 8, 3, 2, 1, 1, 1, 1, 1, 1, 1, 11, 1, 4, 13, 2, 1, 2, 2, 1, 1, 7, 6, 1, 1, 1, 1, 1, 1, 5, 7, 4, 3, 1, 1, 1, 8, 3, 1, 14, 1, 8, 4, 1, 3, 7, 1, 1, 8, 23, 1, 2, 6, 1, 1, 1, 2, 1, 1, 1, 2, 6, 1, 82, 1, 4, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 36, 1, 6, 2, 2, 1, 4, 1, 1, 4, 2, 1, 2, 11, 1, 1, 1, 1, 4, 1, 1, 3, 2, 3, 1, 1]",0.39875
60,"[64, 2, 2, 39, 2, 10, 1]","[1, 8, 6, 13, 1, 54, 2, 2, 1, 1, 1, 1, 1, 8, 1, 1, 6, 1, 2, 3, 28, 1, 1, 1, 1, 3, 2, 2, 1, 1, 1, 2, 1, 9, 2, 1, 1, 2, 1, 1, 1, 2, 1, 28, 2, 1, 2, 2, 23, 1, 1, 23, 4, 1, 2, 1, 1, 5, 4, 2, 1, 1, 1, 10, 6, 15, 1, 2, 3, 1, 1, 9, 25, 1, 1, 2, 6, 1, 1, 1, 10, 132, 1, 1, 2, 4, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 6, 2, 2, 1, 4, 1, 5, 2, 1, 1, 4, 12, 2, 1, 1, 1, 1, 4, 1, 5, 3, 2, 1, 1]",0.45125
61,"[86, 2, 5, 60, 152, 6]","[1, 1, 12, 6, 14, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 8, 1, 1, 1, 2, 1, 1, 15, 1, 2, 1, 1, 1, 1, 4, 1, 1, 1, 3, 3, 1, 1, 6, 13, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 31, 2, 2, 44, 1, 1, 26, 1, 4, 1, 2, 1, 1, 1, 1, 2, 1, 1, 10, 3, 3, 1, 1, 1, 1, 1, 1, 1, 7, 6, 1, 1, 1, 1, 2, 1, 1, 1, 10, 1, 1, 1, 3, 2, 1, 4, 1, 3, 5, 8, 1, 1, 4, 16, 1, 5, 1, 5, 3, 2, 1, 1]",0.433125
62,"[3, 40, 53, 6]","[1, 1, 15, 6, 25, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 17, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 3, 1, 1, 2, 1, 40, 4, 29, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 10, 4, 1, 1, 1, 1, 1, 1, 3, 1, 7, 1, 1, 2, 7, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 14, 1, 1, 1, 2, 1, 1, 1, 1, 3, 2, 2, 3, 4, 9, 2, 1, 3, 7, 1, 1, 1, 1, 5, 2, 17, 1, 6, 1, 1, 2, 2, 1, 1, 1, 3, 2, 1, 1, 2]",0.3175
