step,fire_size,cluster distr,mean tree density
35,[],"[1, 11, 213, 2, 69, 16, 1, 1, 2, 21, 4, 2, 3, 5, 2, 1, 1, 8, 1, 5, 4, 1, 1, 1, 1, 1, 1, 16, 3, 1, 30, 1, 1, 1, 1, 1, 1, 2, 1, 167, 2, 1, 1, 3, 1, 2, 2, 7, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 2, 6, 1, 1, 1, 1, 3, 1, 1, 1, 5, 1, 1, 4, 1, 1, 1, 1, 1, 6, 1, 10, 14, 8, 3, 1, 2, 29, 2, 1, 1, 1, 6, 1, 2, 1, 2, 7, 2, 4, 4, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",0.495
36,[429],"[1, 20, 2, 88, 1, 2, 22, 2, 3, 1, 5, 2, 1, 1, 6, 8, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 16, 3, 2, 1, 1, 33, 1, 1, 1, 1, 1, 2, 3, 2, 1, 7, 1, 2, 2, 7, 1, 2, 1, 1, 2, 1, 1, 1, 3, 2, 7, 3, 1, 3, 3, 5, 1, 1, 1, 3, 1, 1, 1, 10, 16, 3, 7, 1, 1, 32, 2, 1, 1, 6, 1, 3, 9, 1, 8, 5, 4, 3, 1, 3, 1, 1, 1, 1]",0.54
37,[],"[1, 22, 1, 3, 2, 91, 1, 2, 1, 2, 1, 23, 3, 1, 1, 1, 6, 1, 1, 1, 5, 1, 1, 3, 1, 1, 3, 11, 12, 1, 1, 1, 1, 1, 4, 26, 1, 1, 2, 1, 1, 1, 1, 1, 2, 58, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 2, 3, 1, 1, 2, 1, 2, 15, 1, 1, 1, 1, 1, 1, 3, 8, 3, 3, 3, 1, 5, 2, 1, 1, 1, 1, 3, 1, 3, 1, 39, 1, 1, 1, 2, 1, 2, 3, 2, 10, 1, 1, 1, 46, 1, 2, 1, 6, 1, 1, 1, 1, 1, 2, 4, 10, 2, 1, 5, 4, 3, 1, 2, 3, 3, 1, 1, 1, 1, 1]",0.353125
38,[47],"[1, 37, 2, 3, 104, 5, 1, 2, 1, 2, 2, 30, 1, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 3, 1, 1, 1, 3, 11, 16, 1, 1, 1, 5, 41, 1, 4, 1, 1, 1, 2, 1, 71, 1, 1, 1, 4, 1, 2, 1, 3, 1, 5, 1, 3, 2, 1, 1, 2, 3, 1, 1, 1, 2, 1, 1, 2, 15, 3, 1, 1, 1, 1, 1, 1, 4, 3, 3, 3, 2, 5, 1, 1, 51, 1, 2, 3, 1, 2, 2, 2, 1, 4, 3, 13, 1, 1, 1, 1, 1, 1, 2, 1, 6, 2, 1, 1, 1, 1, 1, 2, 1, 4, 19, 2, 1, 1, 1, 1, 1, 4, 7, 1, 2, 1, 3, 2, 1, 1, 1, 1, 1, 1]",0.4225
39,[2],"[1, 76, 3, 2, 138, 5, 2, 2, 3, 2, 2, 1, 1, 1, 1, 1, 1, 19, 1, 1, 1, 3, 1, 3, 58, 2, 2, 1, 1, 5, 1, 2, 1, 1, 1, 2, 75, 1, 1, 5, 1, 5, 4, 2, 1, 5, 1, 3, 1, 1, 2, 3, 1, 1, 1, 1, 2, 1, 1, 1, 2, 18, 3, 1, 1, 1, 1, 1, 2, 1, 4, 1, 3, 7, 3, 3, 87, 1, 1, 2, 1, 1, 1, 2, 2, 2, 1, 5, 1, 3, 1, 1, 3, 1, 1, 1, 2, 1, 2, 1, 2, 6, 2, 2, 1, 1, 1, 1, 3, 4, 20, 1, 2, 1, 1, 14, 1, 1, 1, 2, 3, 6, 1, 4, 2, 1, 2, 1, 1, 1]",0.459375
40,[],"[1, 85, 9, 3, 319, 5, 5, 2, 2, 1, 1, 1, 21, 1, 1, 1, 3, 1, 4, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 5, 4, 2, 1, 1, 5, 10, 4, 1, 1, 1, 1, 1, 1, 4, 1, 116, 3, 1, 1, 3, 1, 2, 1, 4, 1, 7, 3, 1, 1, 3, 4, 1, 2, 9, 1, 1, 2, 2, 2, 1, 1, 1, 1, 8, 1, 1, 24, 1, 1, 1, 1, 7, 2, 2, 1, 12, 20, 1, 2, 3, 1, 1, 17, 1, 3, 1, 1, 2, 5, 2, 1, 2, 1, 2]",0.516875
41,[],"[1, 102, 9, 4, 550, 6, 2, 1, 1, 3, 1, 24, 1, 1, 5, 2, 3, 1, 1, 1, 1, 1, 1, 1, 6, 8, 2, 1, 10, 4, 1, 1, 1, 1, 1, 2, 4, 1, 3, 1, 3, 3, 4, 1, 7, 10, 1, 9, 1, 3, 2, 2, 2, 1, 1, 11, 3, 3, 25, 1, 1, 4, 2, 1, 3, 3, 1, 1, 3, 1, 1, 3, 5, 2, 3, 1, 1, 2]",0.563125
42,[],"[1, 109, 10, 7, 604, 7, 1, 1, 1, 1, 10, 25, 1, 2, 5, 1, 1, 1, 6, 8, 2, 1, 10, 4, 2, 1, 1, 1, 1, 2, 4, 1, 3, 1, 3, 5, 1, 7, 11, 9, 1, 3, 6, 1, 1, 3, 3, 29, 1, 10, 2, 3, 1, 1, 1, 15, 2, 2, 2, 3, 1, 2]",0.603125
43,[876],"[1, 20, 8, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 3, 4, 1, 1, 8, 1, 1, 1, 3, 1, 7, 1, 9, 1, 39, 1, 1, 3, 3, 1, 10, 2, 3, 1, 1, 1, 1, 2, 4, 1, 2, 1, 1, 2]",0.650625
44,[27],"[1, 9, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 4, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 5, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 11, 1, 1, 1, 1, 2, 1, 1, 1, 3, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 1, 2, 2, 1, 2, 2, 16, 1, 2, 50, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 10, 1, 1, 2, 1, 1, 1, 1, 2, 6, 1, 1, 2, 2, 1, 1, 1, 2]",0.18375
45,[],"[2, 11, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 3, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 3, 1, 3, 5, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 5, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 2, 1, 3, 1, 5, 1, 1, 1, 8, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 11, 1, 1, 1, 2, 1, 3, 1, 2, 1, 1, 2, 1, 5, 2, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 3, 8, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 87, 2, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 2, 1, 1, 3, 1, 1, 2, 6, 1, 1, 1, 2, 4, 4, 1, 1, 1, 1]",0.238125
46,[1],"[3, 3, 13, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 5, 1, 7, 15, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 6, 1, 1, 1, 1, 1, 4, 4, 1, 2, 1, 2, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 4, 1, 5, 1, 1, 1, 1, 8, 1, 3, 1, 2, 1, 1, 1, 2, 1, 1, 14, 7, 5, 6, 1, 1, 2, 2, 3, 2, 1, 1, 1, 1, 1, 1, 1, 18, 1, 1, 3, 1, 3, 1, 3, 1, 1, 3, 1, 1, 2, 1, 2, 2, 1, 3, 1, 1, 3, 3, 1, 1, 4, 1, 2, 1, 2, 1, 2, 9, 1, 1, 1, 2, 5, 1, 3, 2, 1, 1, 1, 1, 1, 90, 2, 3, 1, 1, 3, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 3, 5, 1, 2, 1, 1, 2, 4, 1, 1, 1, 11, 1, 4, 4, 4, 4, 1, 1]",0.32125
47,[],"[4, 15, 16, 1, 4, 1, 1, 1, 1, 6, 2, 1, 1, 1, 1, 1, 1, 1, 1, 6, 2, 1, 1, 1, 4, 1, 1, 26, 1, 1, 1, 3, 1, 1, 2, 1, 1, 2, 2, 3, 1, 1, 1, 5, 13, 1, 13, 1, 1, 1, 1, 1, 3, 3, 1, 1, 2, 9, 1, 1, 1, 1, 4, 5, 1, 1, 1, 1, 1, 9, 4, 1, 2, 1, 1, 1, 6, 2, 1, 31, 7, 5, 7, 3, 22, 4, 3, 1, 1, 3, 1, 1, 1, 1, 3, 1, 4, 3, 1, 1, 2, 1, 7, 2, 3, 1, 2, 6, 6, 1, 1, 1, 2, 1, 2, 4, 1, 124, 2, 1, 1, 10, 3, 2, 1, 1, 1, 3, 1, 4, 1, 6, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 4, 1, 2, 2, 1, 1, 3, 3, 5, 4, 9, 5, 1, 1, 1, 1, 12, 1, 4, 4, 4, 1, 1, 1]",0.39125
48,"[15, 1, 4, 11]","[6, 1, 18, 3, 5, 1, 1, 7, 2, 1, 5, 1, 1, 1, 1, 6, 1, 1, 1, 1, 4, 1, 1, 68, 4, 1, 1, 6, 1, 1, 1, 2, 1, 1, 3, 1, 5, 14, 1, 1, 5, 1, 1, 4, 4, 7, 1, 44, 2, 1, 1, 1, 1, 10, 4, 1, 2, 1, 1, 7, 2, 9, 5, 12, 32, 3, 2, 2, 4, 1, 1, 1, 11, 4, 1, 1, 1, 1, 16, 1, 2, 3, 1, 11, 8, 1, 1, 2, 1, 6, 1, 2, 133, 1, 2, 10, 3, 1, 1, 8, 4, 6, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 4, 1, 1, 2, 1, 3, 1, 4, 1, 2, 2, 1, 3, 3, 10, 5, 6, 1, 2, 1, 1, 12, 1, 4, 2, 1, 2]",0.45
49,[1],"[13, 1, 19, 3, 5, 3, 1, 2, 1, 8, 2, 1, 1, 1, 1, 1, 6, 1, 2, 1, 3, 1, 1, 14, 1, 1, 1, 73, 5, 1, 3, 6, 1, 1, 1, 2, 3, 3, 1, 27, 1, 1, 5, 1, 1, 4, 9, 7, 146, 1, 2, 5, 1, 2, 1, 1, 7, 9, 7, 36, 2, 8, 1, 1, 1, 18, 1, 1, 1, 1, 2, 1, 8, 1, 1, 5, 160, 1, 3, 1, 1, 8, 4, 1, 1, 1, 2, 1, 1, 1, 1, 5, 1, 6, 1, 1, 5, 2, 1, 3, 2, 1, 4, 10, 10, 5, 3, 1, 2, 3, 1, 1, 4, 1, 1, 2, 2]",0.4925
50,[],"[4, 16, 1, 1, 20, 12, 8, 2, 1, 1, 2, 2, 6, 1, 1, 7, 17, 2, 1, 9, 353, 1, 1, 1, 2, 1, 1, 1, 1, 2, 3, 1, 1, 1, 13, 1, 1, 9, 3, 5, 1, 1, 1, 1, 7, 49, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 169, 1, 3, 6, 9, 8, 1, 1, 1, 1, 1, 5, 1, 19, 1, 1, 5, 2, 1, 3, 2, 5, 11, 18, 1, 3, 1, 2, 1, 2, 5, 2, 1, 1]",0.5525
51,[],"[4, 17, 1, 1, 20, 13, 21, 2, 1, 1, 1, 1, 2, 2, 6, 1, 1, 21, 3, 1, 9, 661, 1, 1, 1, 1, 2, 3, 1, 1, 1, 14, 1, 1, 3, 1, 1, 1, 1, 6, 1, 6, 17, 8, 1, 1, 1, 1, 5, 1, 25, 5, 2, 1, 15, 5, 18, 1, 3, 1, 2, 1, 6, 1, 2, 2, 1]",0.6025
52,[818],"[4, 46, 1, 1, 1, 2, 1, 1, 2, 9, 1, 3, 1, 1, 1, 3, 1, 1, 1, 14, 1, 1, 1, 1, 1, 6, 1, 6, 11, 1, 1, 1, 5, 43, 5, 2, 16, 1, 1, 2, 1, 1, 2, 2, 1]",0.641875
53,[],"[4, 53, 1, 1, 1, 1, 1, 1, 2, 23, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 3, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 2, 18, 1, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 9, 1, 1, 15, 1, 1, 2, 1, 3, 1, 1, 1, 1, 7, 1, 44, 1, 1, 5, 3, 1, 1, 19, 1, 1, 1, 1, 1, 1, 7, 3, 1, 3, 1, 3, 1]",0.2175
54,[],"[5, 68, 1, 1, 1, 2, 1, 2, 1, 26, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 3, 3, 1, 3, 1, 4, 18, 1, 1, 1, 1, 1, 4, 5, 1, 3, 1, 3, 2, 6, 1, 1, 2, 2, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 2, 2, 1, 1, 1, 1, 4, 1, 1, 7, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 4, 1, 1, 1, 1, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 1, 1, 1, 1, 1, 1, 1, 1, 15, 1, 1, 1, 2, 1, 5, 1, 6, 9, 2, 1, 1, 5, 45, 1, 5, 3, 1, 19, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 3, 1, 4, 1, 6, 3, 1]",0.29375
55,[2],"[5, 114, 1, 3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 2, 4, 1, 1, 1, 7, 1, 1, 1, 1, 1, 4, 1, 1, 1, 7, 1, 18, 1, 1, 6, 1, 1, 2, 6, 6, 3, 1, 3, 1, 6, 1, 1, 1, 2, 2, 2, 1, 1, 1, 4, 1, 1, 3, 1, 5, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 4, 1, 1, 7, 1, 1, 2, 1, 1, 5, 2, 1, 1, 1, 3, 2, 7, 2, 1, 3, 3, 2, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 1, 1, 1, 1, 1, 5, 1, 1, 83, 1, 11, 1, 2, 2, 1, 7, 1, 6, 1, 2, 1, 1, 5, 1, 3, 1, 7, 5, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 6, 1, 8, 3, 1, 1, 1, 8, 3, 1]",0.353125
56,[],"[6, 162, 1, 3, 1, 2, 3, 2, 1, 1, 3, 1, 1, 1, 1, 10, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 7, 1, 1, 1, 1, 1, 7, 1, 7, 1, 1, 1, 1, 1, 6, 6, 1, 1, 3, 2, 1, 1, 6, 1, 1, 1, 4, 1, 1, 1, 1, 4, 1, 1, 1, 3, 1, 6, 1, 3, 1, 1, 1, 7, 2, 5, 2, 2, 2, 1, 17, 1, 1, 6, 1, 1, 1, 20, 1, 1, 1, 1, 2, 1, 1, 1, 3, 2, 1, 2, 1, 1, 2, 1, 2, 7, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 17, 1, 1, 1, 25, 1, 1, 5, 1, 1, 87, 1, 5, 5, 8, 1, 7, 2, 1, 1, 2, 12, 1, 7, 5, 4, 1, 1, 2, 1, 7, 1, 1, 3, 1, 4, 1, 1, 8, 3, 1, 1, 1]",0.41375
57,[10],"[187, 5, 1, 2, 4, 16, 1, 1, 3, 1, 2, 1, 1, 4, 1, 1, 1, 3, 1, 1, 15, 1, 1, 1, 8, 1, 8, 1, 1, 14, 6, 1, 1, 2, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 8, 3, 11, 1, 1, 3, 1, 1, 3, 1, 8, 8, 3, 3, 2, 1, 18, 3, 1, 2, 1, 1, 21, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 5, 1, 2, 8, 1, 3, 2, 110, 42, 2, 1, 1, 1, 1, 3, 1, 1, 1, 30, 1, 1, 1, 1, 1, 1, 1, 5, 1, 5, 1, 3, 1, 1, 1, 12, 8, 18, 7, 1, 1, 7, 3, 2, 5, 1, 1, 9, 3, 1, 1, 1]",0.475625
58,[],"[213, 1, 2, 6, 16, 5, 1, 3, 1, 1, 1, 1, 4, 1, 35, 1, 1, 1, 10, 1, 2, 1, 14, 3, 4, 1, 1, 1, 4, 1, 1, 3, 1, 13, 4, 11, 207, 1, 6, 2, 3, 2, 4, 2, 18, 28, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 4, 5, 1, 4, 2, 1, 4, 1, 3, 1, 1, 55, 1, 1, 1, 1, 4, 7, 1, 23, 1, 1, 12, 8, 1, 13, 12, 1, 2, 4, 1, 1, 1]",0.52375
59,[225],"[1, 6, 7, 18, 6, 1, 1, 1, 1, 1, 1, 4, 1, 41, 1, 1, 1, 15, 1, 2, 15, 1, 13, 6, 1, 16, 1, 1, 13, 238, 1, 43, 2, 30, 5, 2, 4, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 4, 2, 5, 1, 1, 83, 1, 1, 1, 12, 1, 1, 1, 27, 8, 1, 12, 1, 2, 4, 1, 1, 1]",0.570625
60,[],"[1, 1, 6, 8, 305, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 4, 1, 2, 1, 1, 46, 1, 1, 8, 1, 1, 1, 2, 1, 1, 30, 1, 1, 1, 1, 1, 1, 83, 2, 1, 1, 3, 1, 38, 6, 2, 4, 1, 1, 1, 4, 3, 5, 1, 1, 114, 1, 1, 1, 1, 14, 1, 1, 1, 8, 1, 1, 12, 1, 2, 4, 1, 1, 1]",0.484375
61,[],"[1, 1, 2, 1, 3, 6, 8, 470, 9, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 2, 1, 1, 1, 3, 3, 1, 4, 1, 1, 1, 87, 1, 1, 1, 2, 1, 1, 9, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 141, 1, 1, 3, 1, 1, 8, 2, 1, 3, 5, 1, 1, 1, 1, 11, 19, 1, 10]",0.540625
62,[],"[1, 1, 1, 1, 2, 3, 4, 10, 8, 778, 10, 1, 4, 6, 2, 1, 1, 2, 1, 1, 7, 1, 1, 3, 4, 1, 1, 1, 2, 1, 2, 1, 1, 2, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 6, 1, 1, 1, 8, 2, 1, 3, 1, 1, 1, 20, 1]",0.58625
63,[873],"[1, 1, 7, 1, 3, 2, 16, 4, 10, 8, 11, 1, 7, 2, 2, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 4, 3, 1, 2, 2, 3, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 2, 4, 2, 1, 1, 1, 2, 1, 1, 1, 1]",0.630625
64,[],"[1, 1, 7, 1, 6, 2, 18, 4, 12, 8, 13, 1, 7, 3, 2, 1, 4, 1, 1, 3, 1, 1, 1, 2, 6, 2, 2, 3, 1, 7, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 3, 4, 2, 1, 1, 1, 5, 7, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 2, 1, 1]",0.17375
65,[2],"[1, 3, 17, 1, 8, 2, 18, 5, 14, 9, 14, 7, 3, 2, 1, 1, 1, 1, 3, 2, 1, 1, 2, 2, 6, 2, 1, 8, 11, 4, 1, 1, 1, 1, 3, 10, 1, 2, 4, 2, 1, 1, 1, 1, 5, 2, 11, 1, 4, 3, 1, 5, 1, 1, 1, 1, 1, 1, 4, 2, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 3, 2, 1, 1, 2, 4, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 4, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 2, 1, 1, 4, 1, 2, 2, 2, 1, 1, 2, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 4, 1, 1, 2, 1, 3, 2, 4, 1, 1, 2, 1, 1, 1, 1, 2, 1]",0.251875
66,[],"[1, 3, 17, 1, 8, 2, 19, 5, 15, 9, 1, 14, 15, 2, 2, 1, 1, 2, 3, 2, 1, 2, 1, 2, 7, 13, 2, 1, 8, 20, 1, 1, 1, 1, 2, 1, 5, 12, 5, 2, 1, 1, 1, 1, 2, 1, 1, 2, 2, 16, 5, 1, 1, 1, 7, 1, 1, 1, 1, 3, 2, 4, 1, 4, 1, 1, 2, 1, 3, 1, 1, 2, 1, 1, 1, 3, 1, 3, 3, 1, 1, 3, 4, 1, 1, 3, 1, 1, 3, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 3, 1, 1, 2, 5, 1, 4, 1, 1, 1, 5, 2, 1, 4, 1, 1, 1, 3, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 3, 1, 1, 9, 1, 1, 1, 1, 3, 2, 1, 1, 1, 4, 1, 2, 2, 2, 1, 1, 5, 3, 1, 1, 1, 1, 2, 1, 5, 1, 1, 4, 1, 1, 1, 2, 1, 2, 1, 5, 1, 2, 1, 4, 1, 2, 1, 6, 1, 2, 1, 3, 5, 2, 5, 1, 1, 1, 1, 2, 1]",0.325
67,[],"[1, 3, 19, 1, 12, 37, 5, 30, 3, 15, 1, 1, 2, 4, 1, 2, 2, 2, 2, 7, 56, 2, 1, 27, 1, 3, 1, 1, 1, 1, 1, 8, 1, 2, 1, 1, 3, 1, 2, 1, 1, 3, 5, 1, 1, 1, 1, 1, 1, 8, 1, 1, 1, 1, 1, 4, 2, 4, 6, 1, 1, 2, 1, 1, 4, 1, 3, 1, 1, 3, 1, 1, 1, 5, 1, 9, 3, 1, 1, 1, 3, 3, 1, 1, 1, 3, 7, 1, 4, 1, 1, 4, 1, 1, 1, 7, 1, 1, 1, 3, 9, 1, 2, 2, 1, 6, 1, 5, 1, 1, 1, 1, 2, 11, 1, 4, 1, 2, 3, 4, 2, 1, 3, 2, 4, 1, 1, 1, 1, 5, 5, 1, 1, 7, 12, 1, 1, 2, 1, 1, 3, 1, 4, 1, 1, 4, 6, 4, 3, 2, 1, 1, 1, 1, 1, 2, 1, 8, 3, 1, 2, 1, 10, 1, 2, 1, 6, 1, 8, 5, 1, 2, 1, 2, 1, 6, 1, 1, 2, 3, 2, 4, 5, 1, 4, 1, 1, 2]",0.3975
68,[],"[5, 19, 1, 13, 46, 33, 3, 16, 1, 2, 5, 1, 2, 2, 1, 2, 3, 13, 94, 2, 1, 1, 1, 4, 1, 3, 1, 8, 10, 2, 1, 1, 3, 5, 1, 1, 1, 1, 2, 1, 1, 8, 1, 1, 6, 1, 1, 2, 1, 1, 9, 2, 6, 1, 1, 2, 1, 1, 19, 1, 3, 1, 1, 1, 1, 2, 5, 1, 1, 9, 3, 1, 1, 14, 1, 1, 1, 3, 1, 1, 4, 9, 1, 1, 1, 1, 1, 3, 9, 1, 2, 26, 1, 11, 1, 6, 8, 1, 1, 5, 1, 6, 1, 2, 3, 3, 4, 3, 1, 16, 5, 7, 1, 1, 7, 1, 1, 4, 1, 1, 1, 4, 1, 4, 4, 6, 4, 2, 1, 16, 1, 5, 1, 2, 3, 2, 1, 1, 10, 1, 9, 2, 11, 1, 5, 1, 1, 2, 1, 6, 1, 1, 6, 3, 2, 4, 5, 1, 1, 1]",0.454375
69,[26],"[1, 13, 54, 35, 3, 16, 1, 2, 1, 2, 3, 1, 8, 8, 117, 2, 1, 1, 1, 1, 1, 1, 9, 11, 2, 1, 1, 1, 3, 5, 1, 2, 1, 1, 1, 2, 1, 2, 8, 1, 1, 6, 1, 1, 1, 22, 2, 1, 6, 1, 5, 1, 1, 21, 3, 2, 1, 3, 1, 1, 2, 5, 1, 1, 3, 1, 1, 48, 1, 18, 1, 3, 1, 1, 2, 1, 1, 1, 1, 3, 9, 1, 2, 4, 21, 26, 31, 1, 1, 1, 6, 1, 2, 7, 3, 1, 1, 7, 1, 1, 1, 1, 1, 5, 2, 4, 4, 23, 4, 2, 1, 1, 1, 24, 5, 1, 3, 3, 1, 1, 11, 1, 5, 11, 1, 1, 1, 10, 1, 6, 3, 2, 4, 5, 1, 1, 1]",0.505625
70,[],"[1, 1, 1, 118, 1, 3, 16, 2, 4, 4, 12, 3, 1, 141, 1, 2, 4, 1, 1, 16, 11, 2, 1, 1, 6, 2, 1, 1, 2, 1, 2, 8, 1, 1, 1, 6, 6, 1, 2, 26, 2, 1, 1, 1, 31, 3, 2, 1, 3, 1, 32, 1, 1, 3, 1, 1, 54, 1, 3, 1, 2, 1, 1, 3, 1, 2, 46, 1, 36, 28, 1, 1, 6, 2, 3, 1, 1, 1, 1, 1, 1, 1, 2, 4, 4, 25, 4, 2, 1, 12, 1, 24, 3, 1, 1, 11, 1, 5, 19, 1, 1, 1, 12, 3, 2, 7, 5, 1, 1]",0.53375
71,[],"[1, 1, 1, 1, 364, 1, 3, 2, 4, 1, 2, 2, 1, 106, 2, 2, 1, 2, 1, 1, 6, 1, 2, 2, 1, 1, 1, 34, 3, 1, 36, 3, 1, 3, 1, 2, 1, 3, 2, 1, 1, 4, 1, 2, 74, 1, 79, 30, 1, 1, 6, 3, 1, 2, 1, 1, 5, 1, 1, 1, 2, 4, 4, 58, 1, 18, 1, 1, 2, 1, 1, 3, 5, 1]",0.57625
72,"[610, 85]","[1, 1, 1, 1, 3, 1, 2, 1, 2, 2, 1, 1, 1, 6, 1, 2, 1, 11, 2, 2, 1, 1, 1, 2, 77, 1, 101, 1, 2, 7, 3, 1, 2, 1, 1, 5, 1, 1, 2, 4, 4, 1, 18, 1, 1, 3, 5, 1]",0.616875
